Time PLC_Stem PLC_Leaf Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_AllSoil transpiration_mm LAI SWS1 SWS2 SWS3 soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
2010-01-04/09:00:00 0.0489144941105981 0.0547977168836446 -0.0205549879947193 -0.0204465213850428 -0.0207718023393719 -0.041988501272323 -0.0166143334938373 1.44332804698245e-07 2.5 24.9760585887233 72.185786971766 108.091581728895 1.5543910325868e-06 0.00875284444308785 0.000115996858485687 0.103337677841957 0.978740066441749 0.0452823198728469 66.0212941768056 0.7 99.9823100500637 0 
2010-01-04/10:00:00 0.0489144941105981 0.0547977168836446 -0.0200886782175225 -0.0200809094068044 -0.0201042073243158 -0.0404542863431519 -0.0166462254932746 3.74118712595269e-07 2.5 24.9738912970681 72.1869423976303 108.091697081976 4.90277418589846e-06 0.0130303188796077 0.000300670353163923 0.149661573518379 1.72679075289661 0.065581338639112 95.6171164145196 0.7 99.9565504721986 0 
2010-01-04/11:00:00 0.0489144941105981 0.0547977168836446 -0.0199028810930145 -0.0198968728811694 -0.0199148909316609 -0.0390135304326699 -0.0166766179778446 6.50361297391031e-07 2.5 24.9717520977067 72.1881239888771 108.091814982671 9.50619637226248e-06 0.0156745584404518 0.000522679979341888 0.174899288916088 2.53523153135249 0.0766404443338112 111.741212363056 0.7 99.928711324987 0 
2010-01-04/12:00:00 0.0489144941105981 0.0547977168836446 -0.0197325598459026 -0.0197269613002824 -0.0197437508010961 -0.0376623236908972 -0.01670577568187 8.80156074717251e-07 2.5 24.9696363948602 72.1893269311167 108.091934970444 1.39676550126929e-05 0.0162353106007923 0.000707360602170411 0.177330915438029 3.14738816681921 0.077705977179887 113.294751529852 0.7 99.9076313409666 0 
2010-01-04/13:00:00 0.0489144941105981 0.0547977168836446 -0.019573447241774 -0.0195682161720993 -0.0195839036478326 -0.0363950258635423 -0.0167338075125982 9.67913866165e-07 2.5 24.9675442778339 72.1905497477145 108.092056904513 1.67047206210119e-05 0.0144643661078453 0.000777889461752011 0.156790741755182 3.36890525282819 0.0687053228747556 100.171862788033 0.7 99.9000032661197 0 
2010-01-04/14:00:00 0.0489144941105981 0.0547977168836446 -0.019424777529984 -0.0194198897296294 -0.0194345477736284 -0.0352062068411722 -0.0167607874789261 8.73159614699217e-07 2.5 24.9654770540612 72.191791096017 108.092180656884 1.6643115712909e-05 0.0104927595148937 0.000701737712874319 0.114678546759793 3.12945267973652 0.0502518611350272 73.2668493187566 0.7 99.908248960313 0 
2010-01-04/15:00:00 0.0489144941105981 0.0547977168836446 -0.019285865888711 -0.0192812989451265 -0.0192949947704764 -0.0340907736231015 -0.0167867762414951 6.39504077417638e-07 2.5 24.9634361021773 72.1930497216596 108.092306107979 1.38080201936203e-05 0.00482220005232865 0.000513954288661694 0.0538642069471039 2.50505494760977 0.0236031648824769 34.4132433273164 0.7 99.9297504739012 0 
2010-01-04/16:00:00 0.0489144941105981 0.0547977168836446 -0.0191561033309712 -0.0191518379217781 -0.0191646294744379 -0.0330441176256161 -0.0168118458314465 4.25700352123577e-07 2.5 24.9614211979137 72.1943244506805 108.092433145883 9.89167292424949e-06 0 0.000342125295810774 0 1.8846 0 0 0.7 99.9511162153197 0 
2010-01-04/17:00:00 0.0489144941105981 0.0547977168836446 -0.0190349026303018 -0.019030920021672 -0.0190428634825932 -0.0320621753495706 -0.01683599428957 3.86376058787995e-07 2.5 24.9594370855889 72.1956141835188 108.09256166577 0 0 0.000310521292142766 0 1.7646 0 0 0.7 99.9552484879047 0 
2010-01-04/18:00:00 0.0489144941105981 0.0547977168836446 -0.0189218682574302 -0.0189181549732645 -0.018929290755975 -0.0311411181474024 -0.0168594189020836 3.47691308527073e-07 2.5 24.9574727259164 72.1969178787004 108.092691568343 0 0 0.000279431274104581 0 1.6446 0 0 0.7 99.9593807604897 0 
2010-01-04/19:00:00 0.0489144941105981 0.0547977168836446 -0.0188165186059799 -0.0188130584843566 -0.0188234350569078 -0.0302772123903632 -0.0168821753229617 3.09638960825313e-07 2.5 24.9555270497004 72.1982345508673 108.092822759648 0 0 0.000248849503032943 0 1.5246 0 0 0.7 99.9635130330747 0 
2010-01-04/20:00:00 0.0489144941105981 0.0547977168836446 -0.0187183901784398 -0.0187151679290739 -0.0187248311455626 -0.0294669544308931 -0.0169043130267296 2.72211936674498e-07 2.5 24.9535990546037 72.1995632739668 108.092955151379 0 0 0.000218770289696522 0 1.4046 0 0 0.7 99.9676453056596 0 
2010-01-04/21:00:00 0.0489144941105981 0.0547977168836446 -0.0186270458701717 -0.018624047079991 -0.0186330401638372 -0.028707056181842 -0.0169258761515483 2.35403218162189e-07 2.5 24.9516878007538 72.2009031779847 108.09308866057 0 0 0.00018918799396522 0 1.2846 0 0 0.7 99.9717775782446 0 
2010-01-04/22:00:00 0.0489144941105981 0.0547977168836446 -0.0185420738251779 -0.0185392849160827 -0.0185476485867037 -0.0279944316953118 -0.0169469042638801 1.99205848065319e-07 2.5 24.9497924065946 72.2022534457198 108.093223209287 0 0 0.000160097024483548 0 1.1646 0 0 0.7 99.9759098508296 0 
2010-01-04/23:00:00 0.0489144941105981 0.0547977168836446 -0.0184630861684802 -0.018460494354818 -0.018468266955158 -0.0273261846050403 -0.0169674329846984 1.63612929443493e-07 2.5 24.947912045052 72.2036133097175 108.093358724332 0 0 0.000131491838343777 0 1.0446 0 0 0.7 99.9800421234146 0 
2010-01-05/00:00:00 0.0489144941105981 0.0547977168836446 -0.0213762780321038 -0.0213832497915752 -0.0213623421540704 -0.0269629819534852 -0.0204607779262083 3.84694254837842e-05 2.5 24.3522959132885 72.5760186649023 108.430703799711 0 0 0.0304653920856774 0 0.925288973384031 0 0 2.5 95.3359436743695 3.906 
2010-01-05/01:00:00 0.0489144941105981 0.0547977168836446 -0.0213551259088185 -0.0213537834824959 -0.021357809290152 -0.0266291300825744 -0.0204657674883825 3.30527863119143e-05 2.5 24.3511180583537 72.5768762486167 108.43079665499 0 0 0.0261757507904828 0 0.80551711026616 0 0 2.5 95.9578179844535 0 
2010-01-05/02:00:00 0.0489144941105981 0.0547977168836446 -0.0213132209748729 -0.0213118198451571 -0.0213160216986558 -0.0263069400847487 -0.0204707152407255 2.77264265228947e-05 2.5 24.349946429782 72.5777385563122 108.430889992348 0 0 0.021957605150895 0 0.685745247148289 0 0 2.5 96.5796922945376 0 
2010-01-05/03:00:00 0.0489144941105981 0.0547977168836446 -0.0212725582017444 -0.0212712066076723 -0.0212752599085316 -0.0259956994554864 -0.0204756189185086 2.24893247025179e-05 2.5 24.3487810911438 72.5786056652922 108.430983819358 0 0 0.0178101462703966 0 0.565973384030418 0 0 2.5 97.2015666046217 0 
2010-01-05/04:00:00 0.0489144941105981 0.0547977168836446 -0.0212333602161908 -0.0212320572193126 -0.0212359647818529 -0.0256948890568324 -0.0204804797920359 1.73404683313762e-05 2.5 24.3476218654216 72.5794773910324 108.4310781185 0 0 0.0137325722965978 0 0.446201520912548 0 0 2.5 97.8234409147057 0 
2010-01-05/05:00:00 0.0489144941105981 0.0547977168836446 -0.021195561674282 -0.0211943050088993 -0.0211980736277328 -0.0254040216420977 -0.0204852991185685 1.22788537249413e-05 2.5 24.3464685806215 72.5803535542723 108.431172872753 0 0 0.00972408837378407 0 0.326429657794677 0 0 2.5 98.4453152247898 0 
2010-01-05/06:00:00 0.0489144941105981 0.0547977168836446 -0.0211590972980233 -0.0211578848100785 -0.0211615209450172 -0.0251226379232868 -0.0204900780982051 7.30348597393586e-06 2.5 24.3453210725961 72.5812339840944 108.431268065888 0 0 0.00578390659569357 0 0.206657794676806 0 0 2.5 99.0671895348739 0 
2010-01-05/07:00:00 0.0489144941105981 0.0547977168836446 -0.0211239055034789 -0.0211227351620614 -0.0211262449036109 -0.0248503048598008 -0.0204948178765536 2.41337888499708e-06 2.5 24.3441791846394 72.5821185174915 108.431363682428 0 0 0.00191124595852682 0 0.0868859315589353 0 0 2.5 99.689063844958 0 
2010-01-05/08:00:00 0.0489144941105981 0.0547977168836446 -0.0210910307272394 -0.0210899616176268 -0.0210931677747128 -0.0245931239361762 -0.0204999077930664 0.000283436475089737 2.5 24.342970051021 72.5830069350199 108.431459701484 7.27082785252417e-05 0.0105946695278298 0.00417188334446621 0.0857914082735698 0.157053846646047 0.0565416033317628 54.811177508114 2.5 99.324741017802 0 
2010-01-05/09:00:00 0.0489144941105981 0.0547977168836446 -0.0276451918638731 -0.0252287529310263 -0.0324754214354927 -0.0245592055571103 -0.0205085182610398 0.00272410148375691 2.5 24.3410829532308 72.5836032737909 108.431527759706 0.000484404446268404 0.0298248542451541 0.0381387523593103 0.232763662252345 1.13467439569255 0.153404996210734 148.710117550109 2.5 94.2487817011802 0 
2010-01-05/10:00:00 0.0489144941105981 0.0547977168836446 -0.051224895310636 -0.0401668783114779 -0.0733288102681822 -0.0254005221055288 -0.0205302645789176 0.00699541839056506 2.5 24.3368512165709 72.5828535598028 108.431466836619 0.00159552199428837 0.0460595538312529 0.106520374356994 0.338818886456276 2.77732063847811 0.223301650652846 216.467621902621 2.5 85.7199046147551 0 
2010-01-05/11:00:00 0.0489144941105981 0.0547977168836446 -0.082886614328754 -0.060284688498875 -0.128065695372753 -0.027569859039506 -0.0205737694686923 0.0136330952254166 2.5 24.3290112244042 72.5799544943409 108.43119989668 0.00323518430475538 0.0572826409844853 0.199099085236467 0.39672959262041 4.55975528832163 0.261468225167551 253.466128618595 2.5 76.4652241807492 0 
2010-01-05/12:00:00 0.0489144941105981 0.0547977168836446 -0.118570912237528 -0.0830357432301967 -0.189602305391848 -0.0313500264386541 -0.0206435950898373 0.019698595779941 2.5 24.3169188358602 72.5742680948532 108.430665720068 0.00493688064700369 0.0606823705694963 0.284046445499521 0.402549261821627 5.91204361747394 0.26530373077492 257.184250608262 2.5 69.4439309501453 0 
2010-01-05/13:00:00 0.0489144941105981 0.0547977168836446 -0.1374378067515 -0.095231601460439 -0.221803961286397 -0.0361833652159497 -0.0207337541996779 0.0214014458438971 2.5 24.3018005797022 72.5664633673059 108.429928323432 0.00603114839455188 0.0544614424464764 0.318286146824171 0.355881293221323 6.40179048551209 0.234546784106282 227.368604002512 2.5 66.9010883513178 0 
2010-01-05/14:00:00 0.0489144941105981 0.0547977168836446 -0.126407750476015 -0.0885376515890665 -0.202106444327377 -0.0407220957593639 -0.020826403359102 0.0170119797827017 2.5 24.2866401539868 72.5585621089781 108.429181399315 0.00600206308445567 0.0391313603657522 0.281358669956436 0.259906031757145 5.87239898834996 0.171293420248847 166.051075844843 2.5 69.6497720863122 0 
2010-01-05/15:00:00 0.0489144941105981 0.0547977168836446 -0.0914325164591695 -0.0666332513085816 -0.141003867846628 -0.043610993185276 -0.0209012554919978 0.00859431544710892 2.5 24.2745788723744 72.5527782214831 108.42863712557 0.00486516401085734 0.0174564145704074 0.195259154888606 0.121164032891256 4.49314242800416 0.0798542514183748 77.4103543471915 2.5 76.8110886056174 0 
2010-01-05/16:00:00 0.0489144941105981 0.0547977168836446 -0.0553529029863754 -0.0439124843101841 -0.0782212021274954 -0.0444136697932568 -0.020948846059455 0.0015163299628693 2.5 24.2677778711513 72.5500336086789 108.428383935603 0.00241042244860336 0 0.12245584378139 0 3.11404245880862 0 0 2.5 83.9715920790954 0 
2010-01-05/17:00:00 0.0489144941105981 0.0547977168836446 -0.0308634863921104 -0.0284165325632641 -0.0357547122938245 -0.0437020089209092 -0.0209576308605087 0.00123760153836458 2.5 24.2656167313386 72.5497094527259 108.428362629286 0 0 0.105500518614364 0 2.75526552598226 0 0 2.5 85.8344182201224 0 
2010-01-05/18:00:00 0.0489144941105981 0.0547977168836446 -0.0290393148185839 -0.0272188406343432 -0.0326782680277832 -0.0427778476504522 -0.0209669213845164 0.000963385013848036 2.5 24.263833563576 72.5497937265103 108.428380457915 0 0 0.0893141927734425 0 2.39648859315589 0 0 2.5 87.6972443611493 0 
2010-01-05/19:00:00 0.0489144941105981 0.0547977168836446 -0.0276033941044959 -0.0262639383679732 -0.0302808375927136 -0.0418147694213761 -0.0209753730481032 0.000707184350394342 2.5 24.2621676470001 72.55000303152 108.428410272205 0 0 0.0738720662829717 0 2.03771166032953 0 0 2.5 89.5600705021763 0 
2010-01-05/20:00:00 0.0489144941105981 0.0547977168836446 -0.0262553550942971 -0.0253627500837517 -0.0280395868587 -0.0408227621376239 -0.0209830766736141 0.000468100842254804 2.5 24.2606094902182 72.5503271578357 108.428451097921 0 0 0.0591499629942513 0 1.67893472750317 0 0 2.5 91.4228966432033 0 
2010-01-05/21:00:00 0.0489144941105981 0.0547977168836446 -0.0249875339577657 -0.024510825682922 -0.0259404280547376 -0.0398089063335086 -0.0209900741366755 0.000245233061824121 2.5 24.2591531802908 72.5507597806629 108.428502332862 0 0 0.0451243183828432 0 1.32015779467681 0 0 2.5 93.2857227842302 0 
2010-01-05/22:00:00 0.0489144941105981 0.0547977168836446 -0.0237962896955489 -0.023706216426255 -0.0239763375158673 -0.0387795716440671 -0.0209964049990409 4.01195240617608e-05 2.5 24.2577930778472 72.551294866758 108.428563402547 0 0 0.0317721675190477 0 0.961380861850444 0 0 2.5 95.1485489252572 0 
2010-01-05/23:00:00 0.0489144941105981 0.0547977168836446 -0.0234260562777742 -0.0234201726880574 -0.0234378170087755 -0.0377576222463765 -0.0210022338280297 2.40816049849675e-05 2.5 24.2564962795106 72.5518967140545 108.42863088903 0 0 0.0190711332101565 0 0.602603929024082 0 0 2.5 97.0113750662842 0 
2010-01-06/00:00:00 0.0489144941105981 0.0547977168836446 -0.0417024703515372 -0.0368029397433509 -0.0514961619086644 -0.0380224488973958 -0.0267997725072329 0.00276101336039955 2.5 23.025750346 72.5335713779017 108.502617289408 0 0 0.20615915571402 0 0.245882985452246 0 0 2.6 66.84593169314 0 
2010-01-06/01:00:00 0.0489144941105981 0.0547977168836446 -0.0405728756481388 -0.0361083096982571 -0.0494971145844334 -0.0383264991860421 -0.026807419400908 0.00239502886851544 2.5 23.024415640971 72.5325601723945 108.50252770323 0 0 0.183572678147296 0 -0.112213156230234 0 0 2.6 69.6988664413926 0 
2010-01-06/02:00:00 0.0489144941105981 0.0547977168836446 -0.038876304673159 -0.0350480986767987 -0.0465285211239251 -0.0384906389098243 -0.0268143800170575 0.00205135952498146 2.5 23.0231992929028 72.5316764996783 108.502450304584 0 0 0.161998931934373 0 -0.470309297912713 0 0 2.6 72.5518011896453 0 
2010-01-06/03:00:00 0.0489144941105981 0.0547977168836446 -0.0372604953052957 -0.0340318097218211 -0.0437143279774441 -0.0385258510622604 -0.026820596190554 0.00172883943386292 2.5 23.0221028795019 72.5309221743301 108.50238527186 0 0 0.14140492310974 0 -0.828405439595193 0 0 2.6 75.404735937898 0 
2010-01-06/04:00:00 0.0489144941105981 0.0547977168836446 -0.0357308092042066 -0.0330636054230692 -0.0410622936302497 -0.0384466099184476 -0.0268261019552712 0.00142642726208358 2.5 23.0211207900917 72.5302911888971 108.502332033772 0 0 0.121758503178968 0 -1.18650158127767 0 0 2.6 78.2576706861506 0 
2010-01-06/05:00:00 0.0489144941105981 0.0547977168836446 -0.0342840899686603 -0.0321422113888361 -0.0385654997246561 -0.0382662701381099 -0.0268309316130011 0.00114312420135406 2.5 23.0202474752501 72.5297775979748 108.502290024774 0 0 0.103028352161282 0 -1.54459772296015 0 0 2.6 81.1106054344033 0 
2010-01-06/06:00:00 0.0489144941105981 0.0547977168836446 -0.0329171236366787 -0.0312662583264714 -0.036217044981704 -0.0379970868558071 -0.026835118488896 0.000877972452484233 2.5 23.0194775463344 72.5293756265726 108.502258695448 0 0 0.0851839618812295 0 -1.90269386464263 0 0 2.6 83.9635401826559 0 
2010-01-06/07:00:00 0.0489144941105981 0.0547977168836446 -0.0316267589391739 -0.0304343620225673 -0.0340102459575575 -0.0376502924822711 -0.0268386949028214 0.000630054464983442 2.5 23.0188057785937 72.5290796736333 108.502237512843 0 0 0.0681956195072988 0 -2.26079000632511 0 0 2.6 86.8164749309086 0 
2010-01-06/08:00:00 0.0489144941105981 0.0547977168836446 -0.0311493766133343 -0.0301159515663043 -0.0332150941202727 -0.0372674532739952 -0.0268490228175838 0.00400146051850715 2.5 23.0165953930475 72.528854854456 108.502223137474 0.00160570431428999 0.0347324641627972 0.0655328686338758 0.281652466962053 -2.31856713424996 0.204682984242995 179.944631670201 2.6 87.2767825319249 0 
2010-01-06/09:00:00 0.0489144941105981 0.0547977168836446 -0.0603656687979202 -0.0486004242452816 -0.0838832637626026 -0.0378899946238173 -0.0268687443244463 0.00986194799214408 2.5 23.0123671514496 72.527000272644 108.502052563472 0.00212830058537713 0.101009584050821 0.11621581491338 0.78527210079623 -1.29068980457992 0.570674344760465 501.701619953147 2.6 79.0877332532063 0 
2010-01-06/10:00:00 0.0489144941105981 0.0547977168836446 -0.110415092759259 -0.0803463070676761 -0.170519710204154 -0.0404240079936928 -0.0269120898355124 0.0193107088431749 2.5 23.0036276157524 72.5219867860212 108.50157918221 0.00374143400502829 0.158259646117028 0.219909355973081 1.14900645890536 0.456185957695369 0.835008027658821 734.087459856202 2.6 65.1704580218676 0 
2010-01-06/11:00:00 0.0489144941105981 0.0547977168836446 -0.176840200554302 -0.122584749794949 -0.285291640692785 -0.0456524042481072 -0.0269911399750357 0.0318627328215443 2.5 22.9882526684406 72.5123614447077 108.500663633574 0.00614792319960074 0.199121368428421 0.361978765229089 1.34806764588375 2.35950957682839 0.979670129280603 861.265440425731 2.6 50.0067702348894 0 
2010-01-06/12:00:00 0.0489144941105981 0.0547977168836446 -0.244200817995199 -0.165583416598529 -0.401349459819392 -0.0538345882429578 -0.0271117283836163 0.043020458149654 2.5 22.9654513283573 72.4973761595739 108.499234057767 0.0086639539592145 0.212563531754152 0.493596657189132 1.368889970803 3.80634919990792 0.994802166465715 874.56859245747 2.6 38.4798685027495 0 
2010-01-06/13:00:00 0.0489144941105981 0.0547977168836446 -0.279582591166893 -0.188500848401441 -0.461646255314978 -0.0638669839116279 -0.0272643152057823 0.0463356498835124 2.5 22.9374162702787 72.4784373051525 108.497425048679 0.010285949000947 0.191210400700218 0.546935784208964 1.21005442663037 4.33077560600438 0.879372915886865 773.090328124956 2.6 34.3017885328724 0 
2010-01-06/14:00:00 0.0489144941105981 0.0547977168836446 -0.260838498828374 -0.177218595215092 -0.427986662416708 -0.0733366430597803 -0.0274222132125544 0.038979849373053 2.5 22.909204083948 72.4592212938304 108.495588811137 0.0102336494682076 0.136822648401192 0.489416222935247 0.882385393213076 3.76390650648694 0.641248690215145 563.746223441688 2.6 38.8180074011505 0 
2010-01-06/15:00:00 0.0489144941105981 0.0547977168836446 -0.198739013306093 -0.138400032336529 -0.319350846380268 -0.0798515840527763 -0.0275547818377477 0.0237363177652146 2.5 22.8860951803999 72.4436843079003 108.494104497399 0.00853573617656276 0.060144243705089 0.356055401174816 0.408212973679834 2.28829211196227 0.296657261911194 260.802733184339 2.6 50.574156354283 0 
2010-01-06/16:00:00 0.0489144941105981 0.0547977168836446 -0.131105686380517 -0.0958703319872508 -0.201537778754728 -0.0825080211296959 -0.027646146926351 0.00336617999687661 2.5 22.8703256715322 72.433711435011 108.493152909893 0.00632904478127225 0 0.245972530031393 0 0.840212215812777 0 0 2.6 62.1109392823553 0 
