Time PLC_Trunk PLC_Leaf Psi_LApo Psi_TApo Psi_LSym Psi_TSym Psi_AllSoil transpiration_mm LAI SWS1 SWS2 SWS3 SoilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
2010-01-04/09:00:00 0.0488080610438939 0.0547236184376679 -0.0335159782314662 -0.0310042594646795 -0.0385366667605483 -0.0544814500836724 -0.0220410716434129 0.00223607296111276 2.5 24.1558254533472 72.220504479191 108.256558589586 0.000655963450477858 0.0269708639520632 0.031530386947384 0.209823463210646 2.097893776482 0.133939203331828 134.053879273468 3.04 95.5631330054753 0 
2010-01-04/10:00:00 0.0488080610438939 0.0547236184376679 -0.0402577329125592 -0.0351940520515659 -0.0503795525809181 -0.0531285038076484 -0.022057438811334 0.00271107460535299 2.5 24.1526516172836 72.2199038534546 108.256502856776 0.000785931156533437 0.0397496052476785 0.039483193618331 0.303882478501283 2.58989681061726 0.193981056523225 194.147139042486 3.04 94.6357972347128 0 
2010-01-04/11:00:00 0.0488080610438939 0.0547236184376679 -0.0432659365900216 -0.0370412192283762 -0.0557085585380134 -0.0520329481157875 -0.0220765263833198 0.00349488456688442 2.5 24.1490722477671 72.2190480611003 108.256422647705 0.000960895940630997 0.0473213639120437 0.0486649866613386 0.355126758021198 3.12161922344464 0.226692450516948 226.886539846876 3.04 93.6335976966599 0 
2010-01-04/12:00:00 0.0488080610438939 0.0547236184376679 -0.0469534975018174 -0.0393316883515221 -0.0621887739480446 -0.0511942791799348 -0.0220981174267941 0.00398343743503731 2.5 24.1450679877855 72.2179056707751 108.25631494156 0.00112673975464071 0.0486454756791655 0.0560409842735354 0.360064088806284 3.52424290586249 0.229844157870459 230.040945626237 3.04 92.8747256634448 0 
2010-01-04/13:00:00 0.0488080610438939 0.0547236184376679 -0.0481622711484964 -0.0400660864309204 -0.064345779535024 -0.050513448053357 -0.0221213285000963 0.00386365076463948 2.5 24.1408246997356 72.2166068628093 108.256192204348 0.00122675255504193 0.0432238603599658 0.0588029671353781 0.318357999922862 3.66993768350614 0.203221394936058 203.395388839606 3.04 92.6001176436799 0 
2010-01-04/14:00:00 0.0488080610438939 0.0547236184376679 -0.0457960333973177 -0.0385427605822254 -0.060294640518506 -0.0498218849224796 -0.0221441396560703 0.00304424548089509 2.5 24.1366828585628 72.215410445851 108.256079234593 0.00122430347139189 0.0314460416031072 0.0558195410776299 0.232850692405768 3.51244649390384 0.14863845901153 148.765720148129 3.04 92.8969597433528 0 
2010-01-04/15:00:00 0.0488080610438939 0.0547236184376679 -0.0402673622435935 -0.035012847346884 -0.0507706411105684 -0.0489564623093645 -0.0221643466032411 0.001699903417114 2.5 24.1329928464625 72.2145873699008 108.256002003708 0.00112029625687445 0.0145637073519071 0.0483109673778763 0.109369347954784 3.10177167697475 0.069815086977565 69.874861193334 3.04 93.6710066932035 0 
2010-01-04/16:00:00 0.0488080610438939 0.0547236184376679 -0.0335582108727539 -0.0307227583294773 -0.0392260126308251 -0.0478334501721151 -0.0221805922281946 0.000210158402727978 2.5 24.1299444847004 72.2143009534759 108.255976177459 0.000976066201122208 0 0.0413712082933616 0 2.70222857142857 0 0 3.04 94.4240724022102 0 
2010-01-04/17:00:00 0.0488080610438939 0.0547236184376679 -0.0265986021240953 -0.0262580847739646 -0.0272792641360346 -0.0464502755418589 -0.0221883523291974 0.000199247354357783 2.5 24.1284138827279 72.2146007267455 108.256006521574 0 0 0.0405728571727185 0 2.65492698412698 0 0 3.04 94.513227246541 0 
2010-01-04/18:00:00 0.0488080610438939 0.0547236184376679 -0.0262560698528039 -0.0259724025305875 -0.0268230940307319 -0.0451008560171262 -0.0221948843918047 0.000186485273556243 2.5 24.1269874243515 72.2150116391517 108.256047528337 0 0 0.039779353404615 0 2.6076253968254 0 0 3.04 94.6023820908718 0 
2010-01-04/19:00:00 0.0488080610438939 0.0547236184376679 -0.0260133124169379 -0.0257537333356475 -0.0265321864769621 -0.0438285189975088 -0.0222012197966351 0.000173828617546419 2.5 24.1255892369956 72.2154512106274 108.256091295975 0 0 0.0389906761771904 0 2.56032380952381 0 0 3.04 94.6915369352025 0 
2010-01-04/20:00:00 0.0488080610438939 0.0547236184376679 -0.0257827461014073 -0.0255465752472871 -0.0262548293267685 -0.0426292176887884 -0.0222073810455281 0.000161290193815648 2.5 24.1242170280932 72.2159169744029 108.256137589055 0 0 0.0382068047480092 0 2.51302222222222 0 0 3.04 94.7806917795333 0 
2010-01-04/21:00:00 0.0488080610438939 0.0547236184376679 -0.0255625775327395 -0.0253495657746479 -0.0259883679130522 -0.04149855485888 -0.0222133766661268 0.000148869371530397 2.5 24.1228695613158 72.2164076110948 108.256186282034 0 0 0.0374277184438822 0 2.46572063492063 0 0 3.04 94.8698466238641 0 
2010-01-04/22:00:00 0.0488080610438939 0.0547236184376679 -0.0253521956877266 -0.0251621024285806 -0.0257321741538289 -0.0404323928850012 -0.0222192145171364 0.000136565342585509 2.5 24.1215456846118 72.2169218918181 108.256237257997 0 0 0.0366533966606875 0 2.41841904761905 0 0 3.04 94.9590014681949 0 
2010-01-04/23:00:00 0.0488080610438939 0.0547236184376679 -0.0251510408018328 -0.0249836282652299 -0.0254856826462892 -0.0394268457452902 -0.0222249019953513 0.000124377297929206 2.5 24.1202443129887 72.2174586595298 108.256290406871 0 0 0.0358838188631908 0 2.37111746031746 0 0 3.04 95.0481563125257 0 
2010-01-05/00:00:00 0.0488080610438939 0.0547236184376679 -0.0298270817020266 -0.0294708595865626 -0.0305391360579976 -0.0388061437233409 -0.0271917696013211 0.000242369496187889 2.5 22.9856156533594 72.4054326519919 108.36073006071 0 0 0.0455728093911493 0 2.32408745247148 0 0 2.54 93.689959336474 0 
2010-01-05/01:00:00 0.0488080610438939 0.0547236184376679 -0.0296640507876954 -0.0293385845531441 -0.030314627042581 -0.03823861653894 -0.0271940486511906 0.000210093320712864 2.5 22.9851389563455 72.405355117048 108.360728724595 0 0 0.0435862920704178 0 2.27687579214195 0 0 2.54 93.9446315582775 0 
2010-01-05/02:00:00 0.0488080610438939 0.0547236184376679 -0.0294288760089674 -0.0291619810713454 -0.0299623737746572 -0.0376947939890007 -0.0271962093092237 0.00017813218493164 2.5 22.9846824034573 72.405298945356 108.360729433088 0 0 0.0416125762432068 0 2.22966413181242 0 0 2.54 94.199303780081 0 
2010-01-05/03:00:00 0.0488080610438939 0.0547236184376679 -0.0291972630323706 -0.0289887428111087 -0.0296140752548622 -0.0371727991092286 -0.0271982436048202 0.000146472514452274 2.5 22.9842463704503 72.4052645624618 108.360732227721 0 0 0.0396516056557175 0 2.18245247148289 0 0 2.54 94.4539760018844 0 
2010-01-05/04:00:00 0.0488080610438939 0.0547236184376679 -0.0289700372842994 -0.028819325943765 -0.0292712950155665 -0.036671389564484 -0.0272001542918396 0.000115112008448175 2.5 22.9838303988081 72.4052514862533 108.360737063039 0 0 0.0377033242443457 0 2.13524081115336 0 0 2.54 94.7086482236879 0 
2010-01-05/05:00:00 0.0488080610438939 0.0547236184376679 -0.0287470357584425 -0.0286535669512666 -0.028933871073371 -0.0361894048916 -0.0272019441403159 8.40485268454818e-05 2.5 22.9834340393126 72.4052592443559 108.360743894509 0 0 0.0357676761351857 0 2.08802915082383 0 0 2.54 94.9633204454913 0 
2010-01-05/06:00:00 0.0488080610438939 0.0547236184376679 -0.028528092186737 -0.0284913039290984 -0.0286016284378933 -0.0357257546629304 -0.0272036158009627 5.32799437251574e-05 2.5 22.9830568621145 72.4052873851006 108.360752679562 0 0 0.0338446056435356 0 2.0408174904943 0 0 2.54 95.2179926672948 0 
2010-01-05/07:00:00 0.0488080610438939 0.0547236184376679 -0.0283737170211374 -0.0283707352094767 -0.0283796773808102 -0.03528032154273 -0.0272051762131661 4.03288968599983e-05 2.5 22.982697011339 72.405333905164 108.360763226921 0 0 0.0319340572734017 0 1.99360583016477 0 0 2.54 95.4726648890983 0 
2010-01-05/08:00:00 0.0488080610438939 0.0547236184376679 -0.0284445690350332 -0.0283949447848973 -0.0285437632233183 -0.0348649781973405 -0.027209873855438 0.00217826310448152 2.5 22.9816339538463 72.4053861461235 108.36077432408 0.000709345851241264 0.0203838176714539 0.0355963427284298 0.157182983305606 2.08383536694666 0.101278474269418 100.42246155636 2.54 94.9859428284007 0 
2010-01-05/09:00:00 0.0488080610438939 0.0547236184376679 -0.047239279933328 -0.0402776020115113 -0.0611550164330946 -0.0351181081364343 -0.0272209298339892 0.0065195044526532 2.5 22.9792083226737 72.4043907507032 108.360685021099 0.00111046126583105 0.0569994928879041 0.0726664638949904 0.426458634660664 2.93954088281795 0.274782161205555 272.459683255424 2.54 90.3700402438414 0 
2010-01-05/10:00:00 0.0488080610438939 0.0547236184376679 -0.0834462336184633 -0.0632317921404348 -0.123852992480596 -0.0367575282824556 -0.0272482416629298 0.0133515514424911 2.5 22.9736603194376 72.4011246871884 108.360378067549 0.00214894198661704 0.0871055390960234 0.145210456729871 0.620768028468044 4.3773394765032 0.399982475687212 396.601795965695 2.54 82.6141731592289 0 
2010-01-05/11:00:00 0.0488080610438939 0.0547236184376679 -0.129953413212247 -0.0927981999899427 -0.204223174380206 -0.0403141547626202 -0.0273001125838685 0.0218490254625278 2.5 22.963601403826 72.3945823729008 108.359757009031 0.00365487477463321 0.107208715918103 0.240273812759442 0.72686930065123 5.93749404060152 0.468347223185767 464.388719860508 2.54 74.1982855072709 0 
2010-01-05/12:00:00 0.0488080610438939 0.0547236184376679 -0.174446160228961 -0.121206262224761 -0.280867686712568 -0.0458484096890131 -0.0273794211189804 0.028733849727332 2.5 22.948705402979 72.3844365014821 108.358790360418 0.00519022848255128 0.112754622887933 0.325223772155633 0.737531824851581 7.12114406047131 0.47521745913728 471.200888099621 2.54 67.8133632593787 0 
2010-01-05/13:00:00 0.0488080610438939 0.0547236184376679 -0.195400546434321 -0.134819043980128 -0.316497246592295 -0.0524965384107538 -0.027478669169397 0.0305041072513746 2.5 22.9306030058456 72.371846367973 108.357589098854 0.00616428426566888 0.100945303995681 0.358977263604543 0.652028967665497 7.54981661320117 0.420124988315258 416.574062675179 2.54 65.5009897764748 0 
2010-01-05/14:00:00 0.0488080610438939 0.0547236184376679 -0.182209344690884 -0.126852052446408 -0.292863342126518 -0.0587041833170808 -0.0275806531647991 0.0253737574238472 2.5 22.9124860105511 72.3591924538374 108.356381281939 0.00613645513289944 0.0727252405577822 0.322563237646358 0.476187607510057 7.08644334980279 0.306824271561608 304.230971464759 2.54 68.0005480993616 0 
2010-01-05/15:00:00 0.0488080610438939 0.0547236184376679 -0.140484299633189 -0.10076028965944 -0.219888842687274 -0.0629280826308606 -0.0276659667361478 0.0148541209932924 2.5 22.8976975738037 72.3490385379394 108.355412620696 0.00512096458142551 0.0326830818880015 0.236387685315915 0.221991042488267 5.879188195806 0.143036565484804 141.827610478615 2.54 74.5128027035432 0 
2010-01-05/16:00:00 0.0488080610438939 0.0547236184376679 -0.0926076251736856 -0.0706351394699134 -0.136528548254835 -0.0644928240328144 -0.0277235066582254 0.00221973023280837 2.5 22.8878528145162 72.3427637279295 108.354815380359 0.00375450470323533 0 0.160635514764491 0 4.65176172370089 0 0 2.54 81.1338667493647 0 
2010-01-05/17:00:00 0.0488080610438939 0.0547236184376679 -0.0430989868065927 -0.0393244523048806 -0.0506439246751689 -0.0633758654155062 -0.0277394052895657 0.00186068798804281 2.5 22.8857884827202 72.3408627086354 108.354637107459 0 0 0.1390584929344 0 4.26519645120406 0 0 2.54 83.2191023909769 0 
2010-01-05/18:00:00 0.0488080610438939 0.0547236184376679 -0.0403607832249971 -0.0375185618484047 -0.0460421152416389 -0.0618709359211298 -0.0277475260762736 0.00148920516058377 2.5 22.8844230414246 72.3397204648247 108.354531494925 0 0 0.118510649218815 0 3.87863117870722 0 0 2.54 85.3043380325892 0 
2010-01-05/19:00:00 0.0488080610438939 0.0547236184376679 -0.0383709848384712 -0.0361828926458267 -0.0427447744138566 -0.0603294837925133 -0.0277545758851888 0.00114350693598419 2.5 22.8832222290023 72.3387561190142 108.354442892565 0 0 0.0989568670585768 0 3.49206590621039 0 0 2.54 87.3895736742014 0 
2010-01-05/20:00:00 0.0488080610438939 0.0547236184376679 -0.036512746191525 -0.0349288128889123 -0.0396788792222762 -0.0587658262210526 -0.0277606995549116 0.000822267544947378 2.5 22.8821699898894 72.3379523331953 108.354369644794 0 0 0.0803629653755922 0 3.10550063371356 0 0 2.54 89.4748093158137 0 
2010-01-05/21:00:00 0.0488080610438939 0.0547236184376679 -0.034772002710131 -0.0337479296841802 -0.0368190279393676 -0.0571888189672968 -0.0277659521634047 0.000524118517385994 2.5 22.8812575398416 72.3372996697354 108.354310852662 0 0 0.0626956792130827 0 2.71893536121673 0 0 2.54 91.5600449574259 0 
2010-01-05/22:00:00 0.0488080610438939 0.0547236184376679 -0.0331429225319056 -0.0326369949393954 -0.0341542239903168 -0.0556063420627088 -0.0277703852947837 0.00024775517541419 2.5 22.88047656408 72.3367891947014 108.354265665171 0 0 0.0459226406654069 0 2.3323700887199 0 0 2.54 93.6452805990382 0 
2010-01-05/23:00:00 0.0488080610438939 0.0547236184376679 -0.0316949705908564 -0.0316402829517352 -0.0318042860131426 -0.0540260040531848 -0.027774048250221 3.79020230481749e-05 2.5 22.8798182125188 72.3364113852376 108.354233174586 0 0 0.0300123600950452 0 1.94580481622307 0 0 2.54 95.7305162406504 0 
2010-01-06/00:00:00 0.0488080610438939 0.0547236184376679 -0.0464559134365684 -0.0413889628430471 -0.0565842689882772 -0.0534569845444342 -0.0292303324315364 0.00282265656990185 2.5 22.6126638718855 72.1793617283996 108.232623721599 0 0 0.192994533618227 0 1.56145477545857 0 0 4.4 71.777488408107 0 
2010-01-06/01:00:00 0.0488080610438939 0.0547236184376679 -0.0447159151745013 -0.0402661940889924 -0.0536104872444279 -0.0529486542559005 -0.0292388347150085 0.00233653407181972 2.5 22.6112973264002 72.1779446631874 108.232488808571 0 0 0.164958610893044 0 1.17562302340291 0 0 4.4 75.1980352953268 0 
2010-01-06/02:00:00 0.0488080610438939 0.0547236184376679 -0.0423382519250421 -0.0387337633767828 -0.0495432840042727 -0.0523127431309196 -0.0292463150965177 0.00188366172113204 2.5 22.610103643727 72.1767145498647 108.232371763775 0 0 0.138301171334176 0 0.789791271347248 0 0 4.4 78.6185821825466 0 
2010-01-06/03:00:00 0.0488080610438939 0.0547236184376679 -0.04009480030599 -0.037279633313926 -0.045722053163716 -0.0515618213215224 -0.029252722861206 0.00146211643681231 2.5 22.6090816379704 72.1756702409952 108.232272483808 0 0 0.112973844238007 0 0.403959519291587 0 0 4.4 82.0391290697664 0 
2010-01-06/04:00:00 0.0488080610438939 0.0547236184376679 -0.0379893008870751 -0.0359070656602431 -0.042151492388145 -0.0507125304080717 -0.0292581167447512 0.00107017111910702 2.5 22.6082217325232 72.1748014562846 108.232189989846 0 0 0.0889295858834308 0 0.0181277672359266 0 0 4.4 85.4596759569862 0 
2010-01-06/05:00:00 0.0488080610438939 0.0547236184376679 -0.0360154627471105 -0.0346129129624996 -0.0388190272609052 -0.0497800829495837 -0.0292625546163721 0.000706179208447101 2.5 22.6075146173155 72.1740981976017 108.232123329751 0 0 0.0661226511414976 0 -0.367703984819734 0 0 4.4 88.8802228442061 0 
2010-01-06/06:00:00 0.0488080610438939 0.0547236184376679 -0.0341670669459576 -0.0333939987539464 -0.0357123572249832 -0.0487782998094642 -0.0292660920453064 0.000368571578244897 2.5 22.6069513577287 72.1735508677303 108.232071589463 0 0 0.0445085655280544 0 -0.753535736875395 0 0 4.4 92.3007697314259 0 
2010-01-06/07:00:00 0.0488080610438939 0.0547236184376679 -0.032438105703735 -0.0322472109389835 -0.0328196863011806 -0.0477197141292512 -0.0292687823244864 5.58544534810804e-05 2.5 22.6065233885968 72.1731502641479 108.232033892415 0 0 0.0240440976954088 0 -1.13936748893106 0 0 4.4 95.7213166186457 0 
2010-01-06/08:00:00 0.0488080610438939 0.0547236184376679 -0.0317933678832823 -0.0317849162648362 -0.0318102618697406 -0.0466517082786319 -0.0292730061739123 0.00197344724671758 2.5 22.6057035018149 72.1728511230571 108.232005905874 0.00048583496528692 0.046341335907236 0.0188157322463233 0.349932384274387 -1.24146785159336 0.261295997941839 223.567912175303 4.4 96.6264756052451 0 
2010-01-06/09:00:00 0.0488080610438939 0.0547236184376679 -0.053071624496733 -0.0452046310533533 -0.0687970012047185 -0.0463241636206643 -0.0292836554819901 0.00758514800255339 2.5 22.6034767784914 72.1714546017187 108.231872740572 0.000885051618655056 0.133316273303225 0.0612493450197234 0.975642576469263 -0.452892738833811 0.728516456634056 623.32720163314 4.4 89.635453915305 0 
2010-01-06/10:00:00 0.0488080610438939 0.0547236184376679 -0.0998022143767903 -0.0747951396111738 -0.149788994427381 -0.0477966843168698 -0.0293148328493351 0.0166054078901151 2.5 22.5972796210799 72.1671633585449 108.231462103181 0.00219785676207379 0.205342489436501 0.144909919384291 1.42755564702934 0.887289315434629 1.06596186626601 912.049441157632 4.4 77.7542245203369 0 
2010-01-06/11:00:00 0.0488080610438939 0.0547236184376679 -0.161020395350945 -0.113676686593249 -0.255655996588471 -0.0518062433368027 -0.0293780194307829 0.0279989351539099 2.5 22.5852301721152 72.1585728653198 108.230639282134 0.00410565152836876 0.254087742754092 0.254584501578778 1.6748744670176 2.34749628201647 1.25063587982618 1070.05868726125 4.4 64.8089281116638 0 
2010-01-06/12:00:00 0.0488080610438939 0.0547236184376679 -0.220972693116138 -0.151911747126133 -0.35901899989647 -0.0584818068123496 -0.0294775253201162 0.0376726312864865 2.5 22.5668182105413 72.14515997617 108.229353986572 0.00604815472636119 0.268169916135428 0.35251047063497 1.70074466756553 3.45749422241387 1.26995326847868 1086.58687094464 4.4 54.9683694235365 0 
2010-01-06/13:00:00 0.0488080610438939 0.0547236184376679 -0.251426627378246 -0.17161744337172 -0.410957646485691 -0.0667685078919475 -0.0296043512535026 0.0402687611508388 2.5 22.5440399174873 72.1283154726445 108.227739335174 0.00727789034178557 0.240301577020294 0.39139494976357 1.50340323725831 3.85982784762803 1.12259758411035 960.507623803921 4.4 51.4015270835322 0 
2010-01-06/14:00:00 0.0488080610438939 0.0547236184376679 -0.234208897089398 -0.16120082505367 -0.380145135807069 -0.0745477305033921 -0.0297354777636966 0.0336332167913578 2.5 22.5211772147576 72.1113172037314 108.226109353224 0.00724118042716484 0.172670288983351 0.349444896650269 1.09629866844925 3.42493269898674 0.818610873094098 700.413038175907 4.4 55.2570398530913 0 
2010-01-06/15:00:00 0.0488080610438939 0.0547236184376679 -0.178631411577163 -0.126422967815462 -0.282991158316604 -0.0797506708887593 -0.0298447622946147 0.0202175460420061 2.5 22.502662234374 72.0976316429025 108.224796263401 0.00595729838648666 0.0767919404846728 0.250102694812325 0.507174464730563 2.29285910035464 0.378709327423888 324.028130244527 4.4 65.2933077425887 0 
