Time PLC_Root PLC_TL Psi_LApo Psi_TApo Psi_LSym Psi_TSym Psi_AllSoil transpiration_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 SoilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH 
1990-02-08/11:00:00 0.0323 0.0329 -0.0364 -0.0299 -0.0494 -0.0301 -0.0168 0.0069 6 56.7888 75.1306 75.4138 75.2439 75.2439 55.9544 55.952 55.5257 8e-04 0.1636 0.0465 0.8357 10.376 0.6298 533.9468 3.4 96.309 
1990-02-08/12:00:00 0.0323 0.0329 -0.043 -0.0345 -0.0602 -0.0352 -0.0172 0.0094 6 56.5244 75.0636 75.4138 75.2037 75.2037 55.9474 55.9487 55.5258 9e-04 0.1811 0.0546 0.8717 12.7935 0.6569 556.9394 3.4 96.309 
1990-02-08/13:00:00 0.0323 0.0329 -0.0482 -0.0381 -0.0684 -0.0399 -0.0176 0.0116 6 56.3933 75.0125 75.4138 75.173 75.173 55.9394 55.9449 55.5251 0.001 0.1683 0.0586 0.7901 13.8812 0.5954 504.7797 3.4 96.309 
1990-02-08/14:00:00 0.0323 0.0329 -0.0499 -0.0395 -0.0707 -0.043 -0.0181 0.0128 6 56.4671 74.9984 75.4138 75.1645 75.1645 55.931 55.9407 55.524 0.001 0.1253 0.0563 0.5964 13.2768 0.4494 381.0221 3.4 96.309 
1990-02-08/15:00:00 0.0323 0.0329 -0.0473 -0.038 -0.0658 -0.0432 -0.0186 0.0123 6 56.7047 75.0287 75.4138 75.1827 75.1827 55.9229 55.9366 55.5229 9e-04 0.0607 0.0491 0.3038 11.1816 0.2289 194.1006 3.4 96.309 
1990-02-08/16:00:00 0.0323 0.0329 -0.0412 -0.0342 -0.0554 -0.0407 -0.0189 0.0102 6 56.9519 75.0935 75.4138 75.2216 75.2216 55.9159 55.9331 55.5224 8e-04 0 0.0415 0 8.7019 0 0 3.4 96.309 
1990-02-08/17:00:00 0.0323 0.0329 -0.029 -0.0262 -0.0346 -0.0347 -0.0192 0.0058 6 57.0045 75.2228 75.4138 75.2992 75.2992 55.9118 55.9307 55.5232 0 0 0.0399 0 8.1251 0 0 3.4 96.309 
1990-02-08/18:00:00 0.0323 0.0329 -0.0258 -0.024 -0.0295 -0.0303 -0.0193 0.0033 6 57.0554 75.255 75.4138 75.3185 75.3185 55.9089 55.9288 55.5246 0 0 0.0384 0 7.5483 0 0 3.4 96.309 
1990-02-08/19:00:00 0.0323 0.0329 -0.0248 -0.0232 -0.0278 -0.028 -0.0194 0.0025 6 57.1047 75.2654 75.4138 75.3248 75.3248 55.9064 55.9272 55.5263 0 0 0.0369 0 6.9715 0 0 3.4 96.309 
1990-02-08/20:00:00 0.0323 0.0329 -0.0243 -0.0229 -0.027 -0.0269 -0.0195 0.0021 6 57.1522 75.2702 75.4138 75.3276 75.3276 55.904 55.9257 55.528 0 0 0.0355 0 6.3947 0 0 3.4 96.309 
1990-02-08/21:00:00 0.0323 0.0329 -0.024 -0.0227 -0.0265 -0.0262 -0.0196 0.0019 6 57.1982 75.2733 75.4138 75.3295 75.3295 55.9018 55.9242 55.5297 0 0 0.0341 0 5.8179 0 0 3.4 96.309 
1990-02-08/22:00:00 0.0323 0.0329 -0.0238 -0.0226 -0.0261 -0.0259 -0.0197 0.0018 6 57.2426 75.2757 75.4138 75.3309 75.3309 55.8997 55.9228 55.5315 0 0 0.0327 0 5.2411 0 0 3.4 96.309 
1990-02-08/23:00:00 0.0323 0.0329 -0.0236 -0.0225 -0.0258 -0.0256 -0.0198 0.0017 6 57.2855 75.2777 75.4138 75.3322 75.3322 55.8976 55.9214 55.5333 0 0 0.0315 0 4.6643 0 0 3.4 96.309 
1990-02-09/00:00:00 0.0323 0.0329 -0.0262 -0.0253 -0.028 -0.0273 -0.0232 0.0011 6 57.2276 75.2641 75.4138 75.324 75.324 55.8317 55.7197 55.6642 0 0 0.0332 0 4.0874 0 0 1 95.9432 
1990-02-09/01:00:00 0.0323 0.0329 -0.0265 -0.0256 -0.0284 -0.0281 -0.0232 0.0014 6 57.2716 75.2613 75.4138 75.3223 75.3223 55.8301 55.7197 55.6646 0 0 0.0319 0 3.5099 0 0 1 95.9432 
1990-02-09/02:00:00 0.0323 0.0329 -0.0265 -0.0256 -0.0284 -0.0283 -0.0233 0.0014 6 57.314 75.2617 75.4138 75.3225 75.3225 55.8284 55.7196 55.6649 0 0 0.0306 0 2.9323 0 0 1 95.9432 
1990-02-09/03:00:00 0.0323 0.0329 -0.0264 -0.0256 -0.0282 -0.0283 -0.0233 0.0014 6 57.355 75.2629 75.4138 75.3233 75.3233 55.8268 55.7195 55.6653 0 0 0.0294 0 2.3548 0 0 1 95.9432 
1990-02-09/04:00:00 0.0323 0.0329 -0.0263 -0.0255 -0.028 -0.0282 -0.0234 0.0013 6 57.3945 75.2643 75.4138 75.3241 75.3241 55.8252 55.7195 55.6656 0 0 0.0282 0 1.7773 0 0 1 95.9432 
1990-02-09/05:00:00 0.0323 0.0329 -0.0262 -0.0254 -0.0277 -0.028 -0.0234 0.0012 6 57.4326 75.2658 75.4138 75.325 75.325 55.8236 55.7194 55.666 0 0 0.027 0 1.1997 0 0 1 95.9432 
1990-02-09/06:00:00 0.0323 0.0329 -0.0261 -0.0253 -0.0275 -0.0278 -0.0234 0.0012 6 57.4694 75.2671 75.4138 75.3258 75.3258 55.8221 55.7194 55.6663 0 0 0.0259 0 0.6222 0 0 1 95.9432 
1990-02-09/07:00:00 0.0323 0.0329 -0.0259 -0.0252 -0.0273 -0.0277 -0.0235 0.0011 6 57.5048 75.2684 75.4138 75.3266 75.3266 55.8207 55.7194 55.6667 0 0 0.0249 0 0.0447 0 0 1 95.9432 
1990-02-09/08:00:00 0.0323 0.0329 -0.0258 -0.0252 -0.0271 -0.0275 -0.0235 0.001 6 57.5289 75.2694 75.4138 75.3272 75.3272 55.8188 55.7193 55.6671 5e-04 0.0194 0.0241 0.1357 -0.3595 0.1055 86.6757 1 95.9432 
1990-02-09/09:00:00 0.0323 0.0329 -0.0282 -0.0267 -0.0311 -0.0283 -0.0236 0.0016 6 57.4638 75.2446 75.4138 75.3123 75.3123 55.8165 55.7192 55.6673 6e-04 0.0981 0.0261 0.6592 0.7117 0.5126 421.1583 1 95.9432 
1990-02-09/10:00:00 0.0323 0.0329 -0.0312 -0.0288 -0.0362 -0.03 -0.0236 0.0027 6 57.3159 75.2133 75.4138 75.2935 75.2935 55.8137 55.7187 55.6672 7e-04 0.1691 0.0305 1.0495 2.9057 0.8161 670.5012 1 95.9432 
1990-02-09/11:00:00 0.0323 0.0329 -0.0339 -0.0306 -0.0404 -0.0321 -0.0237 0.0037 6 57.1138 75.1866 75.4138 75.2775 75.2775 55.8104 55.7181 55.6668 7e-04 0.2247 0.0366 1.2799 5.4956 0.9953 817.7123 1 95.9432 
1990-02-09/12:00:00 0.0323 0.0329 -0.0365 -0.0324 -0.0447 -0.0343 -0.0238 0.0047 6 56.9227 75.1601 75.4138 75.2616 75.2616 55.8066 55.7171 55.666 8e-04 0.2499 0.0424 1.3348 7.6229 1.0379 852.7592 1 95.9432 
1990-02-09/13:00:00 0.0323 0.0329 -0.0385 -0.0338 -0.0479 -0.0364 -0.024 0.0056 6 56.8284 75.14 75.4138 75.2495 75.2495 55.8024 55.7159 55.665 9e-04 0.2329 0.0453 1.2103 8.5827 0.9412 773.2536 1 95.9432 
1990-02-09/14:00:00 0.0323 0.0329 -0.0391 -0.0343 -0.0488 -0.0377 -0.0241 0.0061 6 56.8807 75.1346 75.4138 75.2463 75.2463 55.7979 55.7146 55.6638 9e-04 0.1735 0.0437 0.915 8.057 0.7116 584.6137 1 95.9432 
1990-02-09/15:00:00 0.0323 0.0329 -0.0381 -0.0337 -0.0469 -0.0377 -0.0242 0.0059 6 57.0514 75.1463 75.4138 75.2533 75.2533 55.7936 55.7133 55.6626 8e-04 0.0842 0.0385 0.4691 6.2198 0.3648 299.695 1 95.9432 
1990-02-09/16:00:00 0.0323 0.0329 -0.0359 -0.0323 -0.0431 -0.0365 -0.0243 0.0052 6 57.2315 75.17 75.4138 75.2675 75.2675 55.7897 55.7122 55.6617 8e-04 0 0.0331 0 4.0367 0 0 1 95.9432 
1990-02-09/17:00:00 0.0323 0.0329 -0.03 -0.0285 -0.0332 -0.0337 -0.0244 0.0032 6 57.2617 75.2318 75.4138 75.3046 75.3046 55.7876 55.7115 55.6613 0 0 0.0322 0 3.6412 0 0 1 95.9432 
1990-02-09/18:00:00 0.0323 0.0329 -0.0285 -0.0274 -0.0307 -0.0316 -0.0245 0.002 6 57.2912 75.2472 75.4138 75.3138 75.3138 55.786 55.7112 55.6613 0 0 0.0313 0 3.2458 0 0 1 95.9432 
1990-02-09/19:00:00 0.0323 0.0329 -0.028 -0.027 -0.0299 -0.0305 -0.0245 0.0016 6 57.3199 75.2522 75.4138 75.3168 75.3168 55.7845 55.7109 55.6614 0 0 0.0304 0 2.8503 0 0 1 95.9432 
1990-02-09/20:00:00 0.0323 0.0329 -0.0278 -0.0269 -0.0295 -0.0299 -0.0246 0.0014 6 57.348 75.2545 75.4138 75.3182 75.3182 55.7832 55.7107 55.6615 0 0 0.0296 0 2.4548 0 0 1 95.9432 
1990-02-09/21:00:00 0.0323 0.0329 -0.0276 -0.0268 -0.0293 -0.0296 -0.0246 0.0013 6 57.3753 75.256 75.4138 75.3191 75.3191 55.7819 55.7105 55.6617 0 0 0.0288 0 2.0593 0 0 1 95.9432 
1990-02-09/22:00:00 0.0323 0.0329 -0.0275 -0.0267 -0.0291 -0.0294 -0.0246 0.0013 6 57.4021 75.2571 75.4138 75.3198 75.3198 55.7806 55.7104 55.6618 0 0 0.0279 0 1.6638 0 0 1 95.9432 
1990-02-09/23:00:00 0.0323 0.0329 -0.0274 -0.0266 -0.029 -0.0292 -0.0246 0.0012 6 57.4281 75.2582 75.4138 75.3204 75.3204 55.7794 55.7102 55.662 0 0 0.0272 0 1.2684 0 0 1 95.9432 
1990-02-10/00:00:00 0.0323 0.0329 -0.0083 -0.0067 -0.0116 -0.0165 -0.0018 0.0045 6 57.5909 75.3663 75.4138 75.3853 75.3853 55.998 55.9989 55.9987 0 0 0.0223 0 0.8728 0 0 3.6 96.576 
1990-02-10/01:00:00 0.0323 0.0329 -0.0058 -0.0049 -0.0075 -0.0103 -0.0022 0.002 6 57.6119 75.3918 75.4138 75.4006 75.4006 55.9971 55.9983 55.998 0 0 0.0217 0 0.4768 0 0 3.6 96.576 
1990-02-10/02:00:00 0.0323 0.0329 -0.005 -0.0043 -0.0063 -0.0077 -0.0024 0.0013 6 57.6324 75.3991 75.4138 75.405 75.405 55.9966 55.9979 55.9976 0 0 0.021 0 0.0808 0 0 3.6 96.576 
1990-02-10/03:00:00 0.0323 0.0329 -0.0048 -0.0042 -0.006 -0.0066 -0.0026 0.001 6 57.6524 75.4015 75.4138 75.4064 75.4064 55.9962 55.9976 55.9973 0 0 0.0204 0 -0.3151 0 0 3.6 96.576 
1990-02-10/04:00:00 0.0323 0.0329 -0.0047 -0.0042 -0.0058 -0.0062 -0.0027 9e-04 6 57.6719 75.4024 75.4138 75.4069 75.4069 55.9959 55.9974 55.997 0 0 0.0199 0 -0.7111 0 0 3.6 96.576 
1990-02-10/05:00:00 0.0323 0.0329 -0.0047 -0.0042 -0.0057 -0.006 -0.0028 8e-04 6 57.6909 75.4028 75.4138 75.4072 75.4072 55.9956 55.9971 55.9967 0 0 0.0193 0 -1.1071 0 0 3.6 96.576 
1990-02-10/06:00:00 0.0323 0.0329 -0.0047 -0.0042 -0.0057 -0.006 -0.0029 8e-04 6 57.7094 75.403 75.4138 75.4073 75.4073 55.9953 55.9969 55.9964 0 0 0.0187 0 -1.5031 0 0 3.6 96.576 
1990-02-10/07:00:00 0.0323 0.0329 -0.0047 -0.0043 -0.0057 -0.0059 -0.003 8e-04 6 57.7275 75.4032 75.4138 75.4074 75.4074 55.995 55.9966 55.9962 0 0 0.0182 0 -1.8991 0 0 3.6 96.576 
1990-02-10/08:00:00 0.0323 0.0329 -0.0048 -0.0043 -0.0057 -0.0059 -0.0031 7e-04 6 57.739 75.4032 75.4138 75.4074 75.4074 55.9946 55.9964 55.996 1e-04 0.0053 0.0179 0.0466 -2.1551 0.0312 29.7957 3.6 96.576 
1990-02-10/09:00:00 0.0323 0.0329 -0.0059 -0.0051 -0.0075 -0.0064 -0.0033 0.001 6 57.6883 75.3919 75.4138 75.4007 75.4007 55.9938 55.9961 55.9956 5e-04 0.0262 0.0194 0.219 -1.0513 0.1465 139.901 3.6 96.576 
1990-02-10/10:00:00 0.0323 0.0329 -0.009 -0.0072 -0.0126 -0.0078 -0.0035 0.0018 6 57.5736 75.3599 75.4138 75.3815 75.3815 55.9925 55.9956 55.9951 5e-04 0.0453 0.0228 0.3474 1.1908 0.2325 221.98 3.6 96.576 
1990-02-10/11:00:00 0.0323 0.0329 -0.0124 -0.0096 -0.0181 -0.0101 -0.0039 0.003 6 57.4162 75.3258 75.4138 75.361 75.361 55.9907 55.9948 55.9941 6e-04 0.0606 0.0275 0.4233 3.8317 0.2833 270.4391 3.6 96.576 
1990-02-10/12:00:00 0.0323 0.0329 -0.016 -0.0121 -0.0237 -0.0128 -0.0043 0.0042 6 57.2666 75.2909 75.4138 75.34 75.34 55.9883 55.9937 55.9928 6e-04 0.0677 0.032 0.4414 6.0004 0.2953 281.9759 3.6 96.576 
1990-02-10/13:00:00 0.0323 0.0329 -0.0188 -0.0142 -0.028 -0.0154 -0.0048 0.0053 6 57.1922 75.2639 75.4138 75.3239 75.3239 55.9854 55.9922 55.9912 7e-04 0.0633 0.0343 0.4004 6.9817 0.2679 255.8041 3.6 96.576 
1990-02-10/14:00:00 0.0323 0.0329 -0.0198 -0.0151 -0.0292 -0.0171 -0.0053 0.0058 6 57.2329 75.2565 75.4138 75.3194 75.3194 55.9823 55.9907 55.9894 7e-04 0.0472 0.033 0.3032 6.4518 0.2029 193.7074 3.6 96.576 
1990-02-10/15:00:00 0.0323 0.0329 -0.0184 -0.0144 -0.0266 -0.0173 -0.0058 0.0055 6 57.3664 75.273 75.4138 75.3293 75.3293 55.9794 55.9892 55.9876 7e-04 0.0229 0.029 0.1564 4.5856 0.1047 99.9176 3.6 96.576 
1990-02-10/16:00:00 0.0323 0.0329 -0.0153 -0.0124 -0.021 -0.016 -0.0061 0.0043 6 57.5043 75.3077 75.4138 75.3501 75.3501 55.9771 55.988 55.9862 6e-04 0 0.0249 0 2.4066 0 0 3.6 96.576 
1990-02-10/17:00:00 0.0323 0.0329 -0.0107 -0.0094 -0.0131 -0.0136 -0.0063 0.0025 6 57.5017 75.3569 75.4138 75.3797 75.3797 55.9762 55.9872 55.9854 0 0 0.025 0 2.4506 0 0 3.6 96.576 
1990-02-10/18:00:00 0.0323 0.0329 -0.0096 -0.0087 -0.0113 -0.012 -0.0064 0.0015 6 57.4991 75.368 75.4138 75.3863 75.3863 55.9758 55.9867 55.9848 0 0 0.025 0 2.4946 0 0 3.6 96.576 
1990-02-10/19:00:00 0.0323 0.0329 -0.0093 -0.0085 -0.0109 -0.0112 -0.0065 0.0013 6 57.4965 75.3706 75.4138 75.3879 75.3879 55.9754 55.9862 55.9843 0 0 0.0251 0 2.5386 0 0 3.6 96.576 
1990-02-10/20:00:00 0.0323 0.0329 -0.0093 -0.0085 -0.0108 -0.0109 -0.0065 0.0012 6 57.4939 75.371 75.4138 75.3881 75.3881 55.9751 55.9858 55.9839 0 0 0.0252 0 2.5826 0 0 3.6 96.576 
1990-02-10/21:00:00 0.0323 0.0329 -0.0093 -0.0086 -0.0109 -0.0109 -0.0066 0.0012 6 57.4912 75.3708 75.4138 75.388 75.388 55.9748 55.9853 55.9834 0 0 0.0253 0 2.6266 0 0 3.6 96.576 
1990-02-10/22:00:00 0.0323 0.0329 -0.0094 -0.0086 -0.0109 -0.0109 -0.0067 0.0012 6 57.4886 75.3704 75.4138 75.3878 75.3878 55.9745 55.9849 55.983 0 0 0.0253 0 2.6706 0 0 3.6 96.576 
1990-02-10/23:00:00 0.0323 0.0329 -0.0095 -0.0087 -0.011 -0.0109 -0.0067 0.0012 6 57.4859 75.3699 75.4138 75.3875 75.3875 55.9742 55.9845 55.9826 0 0 0.0254 0 2.7146 0 0 3.6 96.576 
1990-02-11/00:00:00 0.0323 0.0329 -0.0047 -0.0037 -0.0066 -0.0077 -0.0012 0.002 6 57.5675 75.3977 75.4138 75.4041 75.4041 55.9991 55.9995 55.9994 0 0 0.023 0 2.7584 0 0 4.7 96.9151 
1990-02-11/01:00:00 0.0323 0.0329 -0.0043 -0.0035 -0.0058 -0.0063 -0.0015 0.0013 6 57.5651 75.4025 75.4138 75.407 75.407 55.9986 55.9991 55.999 0 0 0.0231 0 2.8025 0 0 4.7 96.9151 
1990-02-11/02:00:00 0.0323 0.0329 -0.0043 -0.0036 -0.0058 -0.0059 -0.0018 0.0011 6 57.5627 75.4026 75.4138 75.4071 75.4071 55.9981 55.9988 55.9986 0 0 0.0231 0 2.8465 0 0 4.7 96.9151 
1990-02-11/03:00:00 0.0323 0.0329 -0.0045 -0.0038 -0.0059 -0.0059 -0.002 0.0011 6 57.5603 75.4017 75.4138 75.4065 75.4065 55.9977 55.9985 55.9983 0 0 0.0232 0 2.8906 0 0 4.7 96.9151 
1990-02-11/04:00:00 0.0323 0.0329 -0.0047 -0.004 -0.0061 -0.006 -0.0022 0.0011 6 57.5579 75.4005 75.4138 75.4058 75.4058 55.9973 55.9982 55.998 0 0 0.0233 0 2.9347 0 0 4.7 96.9151 
1990-02-11/05:00:00 0.0323 0.0329 -0.0049 -0.0042 -0.0063 -0.0061 -0.0024 0.0011 6 57.5554 75.3993 75.4138 75.4051 75.4051 55.9968 55.9979 55.9976 0 0 0.0233 0 2.9788 0 0 4.7 96.9151 
1990-02-11/06:00:00 0.0323 0.0329 -0.005 -0.0043 -0.0065 -0.0063 -0.0026 0.0011 6 57.553 75.3982 75.4138 75.4044 75.4044 55.9964 55.9976 55.9973 0 0 0.0234 0 3.0229 0 0 4.7 96.9151 
1990-02-11/07:00:00 0.0323 0.0329 -0.0052 -0.0045 -0.0067 -0.0065 -0.0027 0.0011 6 57.5505 75.397 75.4138 75.4037 75.4037 55.996 55.9973 55.997 0 0 0.0235 0 3.0669 0 0 4.7 96.9151 
1990-02-11/08:00:00 0.0323 0.0329 -0.0054 -0.0047 -0.0068 -0.0067 -0.0029 0.0011 6 57.5476 75.3959 75.4138 75.4031 75.4031 55.9952 55.997 55.9966 4e-04 0.0149 0.0236 0.0949 3.12 0.0712 60.6174 4.7 96.9151 
1990-02-11/09:00:00 0.0323 0.0329 -0.0084 -0.0067 -0.0118 -0.0078 -0.0031 0.0018 6 57.5217 75.3653 75.4138 75.3847 75.3847 55.9939 55.9965 55.996 5e-04 0.0686 0.0244 0.4313 3.5784 0.3237 275.563 4.7 96.9151 
1990-02-11/10:00:00 0.0323 0.0329 -0.0131 -0.0099 -0.0194 -0.0102 -0.0035 0.0033 6 57.4671 75.3175 75.4138 75.356 75.356 55.992 55.9956 55.995 6e-04 0.112 0.026 0.6823 4.5023 0.5121 435.9216 4.7 96.9151 
1990-02-11/11:00:00 0.0323 0.0329 -0.0162 -0.0122 -0.0243 -0.0128 -0.0041 0.0045 6 57.3989 75.2871 75.4138 75.3378 75.3378 55.9895 55.9944 55.9936 6e-04 0.1412 0.028 0.8308 5.5892 0.6235 530.7651 4.7 96.9151 
1990-02-11/12:00:00 0.0323 0.0329 -0.0187 -0.014 -0.0279 -0.015 -0.0046 0.0054 6 57.3394 75.2644 75.4138 75.3242 75.3242 55.9866 55.993 55.992 6e-04 0.1514 0.0298 0.8666 6.4832 0.6504 553.6299 4.7 96.9151 
1990-02-11/13:00:00 0.0323 0.0329 -0.0204 -0.0154 -0.0304 -0.0169 -0.0051 0.006 6 57.3112 75.249 75.4138 75.3149 75.3149 55.9835 55.9914 55.9901 6e-04 0.1392 0.0307 0.7872 6.8915 0.5909 502.9579 4.7 96.9151 
1990-02-11/14:00:00 0.0323 0.0329 -0.0212 -0.0161 -0.0313 -0.0181 -0.0056 0.0063 6 57.3258 75.2435 75.4138 75.3116 75.3116 55.9802 55.9897 55.9881 6e-04 0.1051 0.0302 0.5982 6.6804 0.449 382.2024 4.7 96.9151 
1990-02-11/15:00:00 0.0323 0.0329 -0.0208 -0.016 -0.0303 -0.0185 -0.0061 0.0061 6 57.3773 75.2499 75.4138 75.3155 75.3155 55.9771 55.988 55.9862 6e-04 0.0536 0.0287 0.3124 5.9191 0.2345 199.5925 4.7 96.9151 
1990-02-11/16:00:00 0.0323 0.0329 -0.0189 -0.0149 -0.0268 -0.018 -0.0065 0.0054 6 57.4384 75.2717 75.4138 75.3286 75.3286 55.9743 55.9865 55.9845 6e-04 0 0.0269 0 4.9689 0 0 4.7 96.9151 
1990-02-11/17:00:00 0.0323 0.0329 -0.0122 -0.0106 -0.0153 -0.0153 -0.0067 0.0032 6 57.4532 75.3431 75.4138 75.3713 75.3713 55.9731 55.9856 55.9834 0 0 0.0264 0 4.7296 0 0 4.7 96.9151 
1990-02-11/18:00:00 0.0323 0.0329 -0.0106 -0.0095 -0.0127 -0.0132 -0.0068 0.0019 6 57.4678 75.3597 75.4138 75.3813 75.3813 55.9725 55.9849 55.9828 0 0 0.026 0 4.4903 0 0 4.7 96.9151 
1990-02-11/19:00:00 0.0323 0.0329 -0.0101 -0.0092 -0.0119 -0.0122 -0.0069 0.0015 6 57.4823 75.3642 75.4138 75.3841 75.3841 55.9721 55.9844 55.9822 0 0 0.0255 0 4.251 0 0 4.7 96.9151 
1990-02-11/20:00:00 0.0323 0.0329 -0.01 -0.0091 -0.0117 -0.0117 -0.007 0.0013 6 57.4965 75.3659 75.4138 75.385 75.385 55.9718 55.9839 55.9817 0 0 0.0251 0 4.0117 0 0 4.7 96.9151 
1990-02-11/21:00:00 0.0323 0.0329 -0.0099 -0.0091 -0.0115 -0.0115 -0.007 0.0013 6 57.5105 75.3666 75.4138 75.3855 75.3855 55.9715 55.9835 55.9812 0 0 0.0247 0 3.7724 0 0 4.7 96.9151 
1990-02-11/22:00:00 0.0323 0.0329 -0.0099 -0.0091 -0.0115 -0.0114 -0.0071 0.0012 6 57.5242 75.3671 75.4138 75.3858 75.3858 55.9712 55.983 55.9808 0 0 0.0243 0 3.5331 0 0 4.7 96.9151 
1990-02-11/23:00:00 0.0323 0.0329 -0.0099 -0.0091 -0.0114 -0.0113 -0.0072 0.0012 6 57.5378 75.3675 75.4138 75.386 75.386 55.9709 55.9826 55.9803 0 0 0.0239 0 3.2938 0 0 4.7 96.9151 
1990-02-12/00:00:00 0.0323 0.0329 -0.0048 -0.0038 -0.0067 -0.0079 -0.0012 0.0021 6 57.5511 75.3965 75.4138 75.4034 75.4034 55.9991 55.9995 55.9994 0 0 0.0235 0 3.0569 0 0 3.6 96.9151 
1990-02-12/01:00:00 0.0323 0.0329 -0.0044 -0.0036 -0.0059 -0.0065 -0.0016 0.0013 6 57.5643 75.4019 75.4138 75.4067 75.4067 55.9985 55.9991 55.999 0 0 0.0231 0 2.8173 0 0 3.6 96.9151 
1990-02-12/02:00:00 0.0323 0.0329 -0.0043 -0.0036 -0.0057 -0.0059 -0.0018 0.0011 6 57.5773 75.4028 75.4138 75.4072 75.4072 55.9981 55.9988 55.9986 0 0 0.0227 0 2.5777 0 0 3.6 96.9151 
1990-02-12/03:00:00 0.0323 0.0329 -0.0044 -0.0037 -0.0058 -0.0058 -0.002 0.001 6 57.5902 75.4026 75.4138 75.4071 75.4071 55.9976 55.9985 55.9983 0 0 0.0223 0 2.3381 0 0 3.6 96.9151 
1990-02-12/04:00:00 0.0323 0.0329 -0.0045 -0.0039 -0.0058 -0.0058 -0.0022 0.001 6 57.6028 75.4022 75.4138 75.4069 75.4069 55.9973 55.9982 55.998 0 0 0.0219 0 2.0985 0 0 3.6 96.9151 
1990-02-12/05:00:00 0.0323 0.0329 -0.0046 -0.004 -0.0059 -0.0059 -0.0024 0.001 6 57.6153 75.4018 75.4138 75.4066 75.4066 55.9969 55.9979 55.9977 0 0 0.0216 0 1.8589 0 0 3.6 96.9151 
1990-02-12/06:00:00 0.0323 0.0329 -0.0047 -0.0041 -0.006 -0.006 -0.0025 9e-04 6 57.6275 75.4015 75.4138 75.4064 75.4064 55.9965 55.9977 55.9974 0 0 0.0212 0 1.6193 0 0 3.6 96.9151 
1990-02-12/07:00:00 0.0323 0.0329 -0.0048 -0.0042 -0.006 -0.006 -0.0027 9e-04 6 57.6396 75.4011 75.4138 75.4062 75.4062 55.9961 55.9974 55.9971 0 0 0.0208 0 1.3797 0 0 3.6 96.9151 
1990-02-12/08:00:00 0.0323 0.0329 -0.0049 -0.0043 -0.0061 -0.0061 -0.0028 9e-04 6 57.6474 75.4007 75.4138 75.406 75.406 55.9954 55.9971 55.9968 4e-04 0.0165 0.0206 0.111 1.224 0.0845 70.8959 3.6 96.9151 
1990-02-12/09:00:00 0.0323 0.0329 -0.0075 -0.006 -0.0103 -0.0071 -0.003 0.0015 6 57.6195 75.3743 75.4138 75.3901 75.3901 55.9943 55.9967 55.9963 5e-04 0.0765 0.0214 0.5047 1.7764 0.3843 322.4524 3.6 96.9151 
1990-02-12/10:00:00 0.0323 0.0329 -0.0113 -0.0087 -0.0165 -0.009 -0.0034 0.0027 6 57.5603 75.336 75.4138 75.3671 75.3671 55.9927 55.996 55.9954 5e-04 0.126 0.0232 0.7989 2.8904 0.6083 510.4171 3.6 96.9151 
1990-02-12/11:00:00 0.0323 0.0329 -0.0139 -0.0106 -0.0205 -0.0112 -0.0038 0.0037 6 57.4851 75.3108 75.4138 75.352 75.352 55.9906 55.995 55.9943 5e-04 0.1605 0.0255 0.9735 4.2031 0.7412 621.9805 3.6 96.9151 
1990-02-12/12:00:00 0.0323 0.0329 -0.016 -0.0122 -0.0238 -0.0132 -0.0043 0.0045 6 57.4184 75.2905 75.4138 75.3398 75.3398 55.9881 55.9938 55.9929 6e-04 0.1736 0.0275 1.0167 5.2867 0.774 649.5398 3.6 96.9151 
1990-02-12/13:00:00 0.0323 0.0329 -0.0177 -0.0135 -0.0261 -0.0148 -0.0048 0.005 6 57.386 75.276 75.4138 75.3311 75.3311 55.9854 55.9924 55.9913 6e-04 0.1605 0.0284 0.9254 5.788 0.7045 591.2169 3.6 96.9151 
1990-02-12/14:00:00 0.0323 0.0329 -0.0184 -0.0141 -0.027 -0.016 -0.0053 0.0053 6 57.4019 75.2705 75.4138 75.3278 75.3278 55.9826 55.991 55.9896 6e-04 0.1215 0.028 0.7059 5.5436 0.5374 450.9864 3.6 96.9151 
1990-02-12/15:00:00 0.0323 0.0329 -0.0181 -0.0141 -0.0261 -0.0164 -0.0057 0.0052 6 57.4591 75.2759 75.4138 75.331 75.331 55.9799 55.9895 55.988 6e-04 0.0624 0.0262 0.3732 4.6333 0.2841 238.4047 3.6 96.9151 
1990-02-12/16:00:00 0.0323 0.0329 -0.0166 -0.0132 -0.0233 -0.016 -0.006 0.0046 6 57.5271 75.2933 75.4138 75.3415 75.3415 55.9775 55.9882 55.9865 6e-04 0 0.0242 0 3.4834 0 0 3.6 96.9151 
1990-02-12/17:00:00 0.0323 0.0329 -0.0109 -0.0096 -0.0136 -0.0137 -0.0063 0.0027 6 57.5357 75.354 75.4138 75.3779 75.3779 55.9765 55.9874 55.9856 0 0 0.0239 0 3.332 0 0 3.6 96.9151 
1990-02-12/18:00:00 0.0323 0.0329 -0.0096 -0.0087 -0.0113 -0.0119 -0.0064 0.0016 6 57.5442 75.3679 75.4138 75.3862 75.3862 55.9761 55.9869 55.985 0 0 0.0237 0 3.1807 0 0 3.6 96.9151 
