DATE;Tair_min;Tair_max;Tair_mean;RG_sum;RHair_min;RHair_max;RHair_mean;WS_mean;PPT_sum
01/01/1990;-4.4;-2.1;-3.25;1.95;96.9151449;96.9151449;96.9151449;0.3;0
02/01/1990;-3.9;0;-1.95;3.22;96.9151449;96.9151449;96.9151449;0.4;0
03/01/1990;-1.9;0.5;-0.7;1.03;96.9151449;96.9151449;96.9151449;1.5;0
04/01/1990;-2;-0.4;-1.2;1.13;96.9151449;96.9151449;96.9151449;1.2;0
05/01/1990;-0.7;2.8;1.05;1.14;96.537691;96.537691;96.537691;1.4;0.4
06/01/1990;1.1;3.4;2.25;0.96;96.9151449;96.9151449;96.9151449;0.8;0.2
07/01/1990;-0.6;0.7;0.05;1.38;96.9151449;96.9151449;96.9151449;1;0
08/01/1990;-0.5;3.2;1.35;1.04;96.53497285;96.53497285;96.53497285;0.6;1
09/01/1990;2.6;3.8;3.2;1.04;96.25685134;96.25685134;96.25685134;0.7;0
10/01/1990;0.9;2.6;1.75;1.59;95.83441076;95.83441076;95.83441076;1.2;0
11/01/1990;-2.4;0.7;-0.85;1.32;96.9151449;96.9151449;96.9151449;1.4;0.2
12/01/1990;-3.6;-1.5;-2.55;2.13;96.9151449;96.9151449;96.9151449;1.2;0
13/01/1990;-4.6;3.8;-0.4;4.73;93.94576077;95;94.47288039;1.5;0
14/01/1990;-1.8;1.6;-0.1;1.66;95.70331369;95.70331369;95.70331369;1.6;1.6
15/01/1990;0.7;4.5;2.6;1.66;95.88675273;95.88675273;95.88675273;2.6;4.4
16/01/1990;4.9;7.5;6.2;0.83;96.12058075;96.12058075;96.12058075;2.9;0
17/01/1990;3.5;8.7;6.1;0.75;95.18092682;95.18092682;95.18092682;1.7;2.8
18/01/1990;-2.6;5.3;1.35;5.73;93.07282301;95;94.0364115;0.5;0.2
19/01/1990;-4;1.8;-1.1;3.94;95.57404874;95.57404874;95.57404874;0.8;0
20/01/1990;0.4;4.2;2.3;0.93;96.56120443;96.56120443;96.56120443;3.2;1
21/01/1990;0.6;9.9;5.25;4.9;94.98069212;95;94.99034606;1.2;0
22/01/1990;-1.3;7;2.85;6.04;95.30058255;95.30058255;95.30058255;2;0.2
23/01/1990;0.2;6.4;3.3;3.31;96.9151449;96.9151449;96.9151449;3.4;5.2
24/01/1990;4.7;8.8;6.75;4.14;96.65138613;96.65138613;96.65138613;3.4;7
25/01/1990;5.7;10.9;8.3;1.78;96.24035923;96.24035923;96.24035923;5.5;6
26/01/1990;3.8;7.1;5.45;2.56;96.9151449;96.9151449;96.9151449;3.9;1
27/01/1990;4.1;9.7;6.9;5.62;96.9151449;96.9151449;96.9151449;3.5;0.4
28/01/1990;3.9;12.8;8.35;1;96.9151449;96.9151449;96.9151449;3.7;2.4
29/01/1990;0.2;6.9;3.55;3.92;96.9151449;96.9151449;96.9151449;1.5;0
30/01/1990;1.4;9.9;5.65;5.08;96.65319526;96.65319526;96.65319526;4.1;0.8
31/01/1990;6.5;12;9.25;4.67;96.9151449;96.9151449;96.9151449;3.9;0
01/02/1990;4.9;11.1;8;4.32;96.67549614;96.67549614;96.67549614;2.4;1.8
02/02/1990;3.9;10.7;7.3;5.77;96.67220757;96.67220757;96.67220757;3.3;4.2
03/02/1990;2.5;14.1;8.3;6.78;96.43968321;96.43968321;96.43968321;3;0
04/02/1990;0.5;10.2;5.35;8.03;96.63446183;96.63446183;96.63446183;1.4;0
05/02/1990;-2.2;13.5;5.65;8.79;95.5004463;95.5004463;95.5004463;1.4;0.2
06/02/1990;1.4;14.3;7.85;8.3;96.68350224;96.68350224;96.68350224;2.3;0
07/02/1990;5.9;12.6;9.25;4.37;96.9151449;96.9151449;96.9151449;3.7;0
08/02/1990;3.7;13.9;8.8;4.6;96.30898632;96.30898632;96.30898632;3.4;1
09/02/1990;-0.4;8.6;4.1;7.06;95.94315439;95.94315439;95.94315439;1;0.2
10/02/1990;-2.2;7;2.4;2.34;96.57597305;96.57597305;96.57597305;3.6;6
11/02/1990;3.1;6.9;5;4.61;96.9151449;96.9151449;96.9151449;4.7;6.8
12/02/1990;1.2;5.8;3.5;5.42;96.9151449;96.9151449;96.9151449;3.6;4
13/02/1990;1.1;11.1;6.1;3.24;96.02762378;96.02762378;96.02762378;2.9;16.2
14/02/1990;5.4;11.7;8.55;2.43;95.73884862;95.73884862;95.73884862;4;24.6
15/02/1990;1.3;12.1;6.7;6.66;96.67712176;96.67712176;96.67712176;4.7;13
16/02/1990;-0.6;5.1;2.25;5.03;96.9151449;96.9151449;96.9151449;0.8;0
17/02/1990;-0.9;9.6;4.35;3.39;95.47080006;95.47080006;95.47080006;1.2;0.2
18/02/1990;5.2;13.4;9.3;8.89;95.36883482;95.36883482;95.36883482;1.4;0.2
19/02/1990;7.5;14.2;10.85;4.71;96.32880671;96.32880671;96.32880671;2.4;0.2
20/02/1990;6.1;16.8;11.45;10.66;60.7916199;95;77.89580995;1.3;0.2
21/02/1990;6.9;14.9;10.9;7.29;61.17447112;95;78.08723556;1.7;0.2
22/02/1990;1.3;14.9;8.1;10.85;60.38925164;95;77.69462582;1.6;0.2
23/02/1990;1.5;17.3;9.4;9.06;61.53894799;95;78.269474;0.8;0.2
24/02/1990;4.6;18.9;11.75;10.75;43.69798885;95;69.34899442;1.7;0.2
25/02/1990;7;16.8;11.9;7.83;45.08116545;95;70.04058272;2.4;0.6
26/02/1990;5.7;12.7;9.2;2.23;58.01289876;95;76.50644938;6.2;10.2
27/02/1990;2.4;10.1;6.25;3.3;54.37606867;95;74.68803434;5.6;12.6
28/02/1990;4.2;10.6;7.4;2.1;71.33351348;95;83.16675674;4.4;17
01/03/1990;0.5;8.7;4.6;8.75;47.86888566;95;71.43444283;4.3;0
02/03/1990;0;4.3;2.15;8.44;63.86223438;95;79.43111719;1.6;8
03/03/1990;-0.7;4.6;1.95;4.11;70.90596585;95;82.95298292;1;0
04/03/1990;-0.2;8.1;3.95;9.93;52.67053092;95;73.83526546;1.3;0
05/03/1990;-0.6;10.9;5.15;13.6;45.23015484;95;70.11507742;1.3;0
06/03/1990;1.1;12.2;6.65;11.82;41.55957845;95;68.27978922;2.2;0
07/03/1990;0.6;10.3;5.45;4.49;57.54024388;95;76.27012194;1.1;0
08/03/1990;-0.6;17.5;8.45;13.37;31.35548274;95;63.17774137;1.9;0
09/03/1990;5;12.3;8.65;6.47;45.7602038;95;70.3801019;2.7;0
10/03/1990;4.2;11.7;7.95;3.91;69.29893326;95;82.14946663;2.7;0.2
11/03/1990;8.4;17.7;13.05;11.87;61.30848273;95;78.15424137;1.4;0
12/03/1990;7.3;16.7;12;10.89;48.48039872;95;71.74019936;0.9;0
13/03/1990;3.2;15.9;9.55;13.41;47.26895553;95;71.13447777;1;0.2
14/03/1990;4.1;14.2;9.15;12.12;53.41022704;95;74.20511352;0.9;0.6
15/03/1990;2.1;16.2;9.15;14.59;51.6766543;95;73.33832715;1;0
16/03/1990;1;17.3;9.15;14.65;52.76724169;95;73.88362084;0.7;0
17/03/1990;0;19;9.5;14.31;55.33215703;95;75.16607852;0.8;0
18/03/1990;2.6;18.2;10.4;14.7;96.32490125;96.32490125;96.32490125;1.4;0
19/03/1990;3.5;17.9;10.7;15.48;96.13930845;96.13930845;96.13930845;1.8;0
20/03/1990;8.8;14.2;11.5;6.04;96.54404735;96.54404735;96.54404735;2.5;1
21/03/1990;8.9;21.3;15.1;14.07;52.51119207;95;73.75559603;2.2;0
22/03/1990;8.2;20.5;14.35;13.22;47.15651605;95;71.07825802;1.7;1
23/03/1990;2.7;12.6;7.65;12.94;56.14390211;95;75.57195105;1;0
24/03/1990;0;12.8;6.4;16.53;45.75538239;95;70.3776912;1.8;0
25/03/1990;2.5;7.6;5.05;10.61;53.06029844;95;74.03014922;2.2;0.8
26/03/1990;-0.1;7.8;3.85;10.75;63.57166543;95;79.28583272;1.2;1.6
27/03/1990;2;8.7;5.35;10.11;57.92697866;95;76.46348933;1.4;0.2
28/03/1990;2.4;4.6;3.5;2.97;81.77546552;95;88.38773276;1.5;6
29/03/1990;4.4;8.7;6.55;3.3;75.81067585;95;85.40533793;0.9;0
30/03/1990;6.7;14.6;10.65;14.77;48.15299268;95;71.57649634;1.6;0
31/03/1990;4.3;17.4;10.85;18.36;39.63043202;95;67.31521601;1.8;0
01/04/1990;3.2;19.7;11.45;18.43;39.10637088;95;67.05318544;1;0
02/04/1990;6.5;16;11.25;11.56;37.68114256;95;66.34057128;2;0
03/04/1990;2.3;12.1;7.2;4.68;53.40517349;95;74.20258675;2.1;4.6
04/04/1990;-0.1;10.2;5.05;15.98;40.44214819;95;67.7210741;1.6;0
05/04/1990;-0.8;9.5;4.35;14.82;46.09880911;95;70.54940455;1.7;0
06/04/1990;1.7;8.5;5.1;10.74;53.35677229;95;74.17838614;2.1;0
07/04/1990;5.7;9.9;7.8;6.19;51.39524138;95;73.19762069;2.1;0
08/04/1990;2.3;8.4;5.35;7.01;41.09809282;95;68.04904641;2.5;0
09/04/1990;3.5;6.9;5.2;13.71;31.88535684;95;63.44267842;2.2;0
10/04/1990;1.2;13.1;7.15;21.2;23.92828936;95;59.46414468;1.8;0
11/04/1990;7.4;12.1;9.75;11.61;41.66491251;95;68.33245626;1.9;1.6
12/04/1990;5.3;8.6;6.95;2.91;71.99958032;95;83.49979016;1.4;2.6
13/04/1990;7.4;13.6;10.5;8.05;68.57891331;95;81.78945665;1.8;0.4
14/04/1990;4.2;9.5;6.85;10.59;59.56587298;95;77.28293649;3;2.8
15/04/1990;3.5;10.2;6.85;17.35;54.01214515;95;74.50607258;3.6;8.6
16/04/1990;2.8;10.6;6.7;16.29;57.32678103;95;76.16339051;2.2;0.6
17/04/1990;3;9.9;6.45;11.26;61.45545131;95;78.22772565;1.6;7.2
18/04/1990;0.7;9;4.85;15.46;64.25803648;95;79.62901824;1.5;0.2
19/04/1990;-1.1;10.4;4.65;17.82;45.59227001;95;70.296135;1.8;0
20/04/1990;1.3;9.6;5.45;10.13;68.75763931;95;81.87881966;1.4;0
21/04/1990;4.2;13.4;8.8;10.51;62.73606606;95;78.86803303;1.1;0.8
22/04/1990;2;11.8;6.9;8.38;82.28692524;95;88.64346262;0.7;2.8
23/04/1990;3.6;11.9;7.75;6.04;81.47750878;95;88.23875439;0.8;5.6
24/04/1990;6.5;14.4;10.45;13.18;69.45201854;95;82.22600927;0.9;2
25/04/1990;4.4;14.4;9.4;16.99;53.7486474;95;74.3743237;1;0
26/04/1990;4.7;16.3;10.5;16.36;44.45933678;95;69.72966839;0.9;0
27/04/1990;7.1;13.5;10.3;9.43;64.18697776;95;79.59348888;1.7;1.2
28/04/1990;3.8;13.6;8.7;24.81;41.41947705;95;68.20973852;1.4;0
29/04/1990;2.8;18.3;10.55;26.4;28.99104104;95;61.99552052;2;0
30/04/1990;7.4;21.7;14.55;24.14;32.26928448;95;63.63464224;1.9;0
01/05/1990;10.6;24.6;17.6;25.97;31.73491823;95;63.36745911;1.8;0
02/05/1990;12;24.8;18.4;25.63;31.46392562;95;63.23196281;2;0
03/05/1990;12.8;23.1;17.95;26.75;29.14383595;95;62.07191798;2.1;0
04/05/1990;9.6;23.3;16.45;27.2;26.9706705;95;60.98533525;2;0
05/05/1990;11.2;25.5;18.35;26.36;29.60630592;95;62.30315296;1.5;0
06/05/1990;9.2;24.9;17.05;24.13;41.16463875;95;68.08231937;1.3;0.4
07/05/1990;8;21.6;14.8;18.37;56.92524126;95;75.96262063;1.2;1.2
08/05/1990;8.3;22.2;15.25;20.17;49.18672357;95;72.09336178;0.9;0
09/05/1990;10.3;20.3;15.3;16.93;60.83475637;95;77.91737819;1.1;3
10/05/1990;9.2;17.1;13.15;10.61;74.41694634;95;84.70847317;1;3.2
11/05/1990;8.5;15.3;11.9;13.24;58.45719546;95;76.72859773;1.2;0.6
12/05/1990;5.2;17.6;11.4;18.55;49.71436625;95;72.35718313;1.3;0
13/05/1990;4.3;18.6;11.45;20.63;47.56296457;95;71.28148229;1;0
14/05/1990;4;19.6;11.8;26.06;42.51412415;95;68.75706208;0.9;0
15/05/1990;7.5;20.4;13.95;16.37;65.33554649;95;80.16777325;0.8;9.2
16/05/1990;9.6;22.3;15.95;22.61;49.93893044;95;72.46946522;1.2;0.2
17/05/1990;9.3;22.4;15.85;25.3;42.4153566;95;68.7076783;1;0.2
18/05/1990;10.9;22;16.45;24;40.46337348;95;67.73168674;1.5;0
19/05/1990;8.3;21.9;15.1;23.03;35.99190194;95;65.49595097;1.3;0
20/05/1990;10.1;23.9;17;25.59;33.89461401;95;64.447307;1.4;0
21/05/1990;13.2;16.4;14.8;5.4;75.90333471;95;85.45166736;0.7;7
22/05/1990;11.9;20.8;16.35;20.23;59.95723073;95;77.47861537;0.9;0
23/05/1990;11.8;21.8;16.8;13.53;67.26969452;95;81.13484726;0.9;2
24/05/1990;12;20.2;16.1;16.6;48.75319274;95;71.87659637;1.5;0.2
25/05/1990;7.3;17.3;12.3;27.15;39.40876563;95;67.20438282;1.5;0
26/05/1990;5.4;17.3;11.35;29.36;56.89341314;95;75.94670657;1.9;0
27/05/1990;6.2;19.9;13.05;30.13;95.77319282;95.77319282;95.77319282;1.6;0
28/05/1990;6.3;17.6;11.95;25.62;95.35111675;95.35111675;95.35111675;1.4;0
29/05/1990;4.5;18.1;11.3;30.39;95.83485949;95.83485949;95.83485949;1.4;0
30/05/1990;3.5;20.5;12;28.12;94.95314203;95;94.97657102;0.8;0
31/05/1990;5;23;14;28.59;52.00749504;95;73.50374752;0.8;0
01/06/1990;7.3;25.4;16.35;28.25;28.57676321;95;61.7883816;1.7;0
02/06/1990;11.9;17.6;14.75;14.69;51.27615361;95;73.1380768;2.2;5.8
03/06/1990;11;17;14;10;56.89027199;95;75.945136;1.9;10.4
04/06/1990;7.6;16.8;12.2;19.62;47.96874479;95;71.48437239;2.5;0.4
05/06/1990;6.1;18.2;12.15;20.23;44.09997937;95;69.54998969;1;0.4
06/06/1990;10.8;17.4;14.1;10.42;58.78870549;95;76.89435274;1.5;0.4
07/06/1990;11.2;15.7;13.45;4.92;84.22064744;95;89.61032372;2.1;14.2
08/06/1990;9.7;14.9;12.3;15.58;68.25212142;95;81.62606071;1.3;10.4
09/06/1990;7.9;12.9;10.4;16.77;69.10297237;95;82.05148619;1.8;4.8
10/06/1990;6.5;16;11.25;12.55;62.12820466;95;78.56410233;1.2;0
11/06/1990;9.8;17.6;13.7;14.7;57.92531991;95;76.46265995;1;0
12/06/1990;8.8;19.2;14;18.58;49.66666277;95;72.33333139;1.4;0
13/06/1990;11.8;14.6;13.2;7.1;65.04091182;95;80.02045591;0.8;0
14/06/1990;11.3;16.8;14.05;13.39;60.84489718;95;77.92244859;0.8;0
15/06/1990;11.8;18.9;15.35;15.65;49.02703996;95;72.01351998;0.9;0
16/06/1990;8;21.9;14.95;21.84;42.2384299;95;68.61921495;0.8;0
17/06/1990;9.4;24.2;16.8;24.52;39.88440188;95;67.44220094;0.8;0
18/06/1990;12.8;21.7;17.25;17.94;58.71035025;95;76.85517512;1.2;6.4
19/06/1990;11.7;25.1;18.4;21.7;53.99676431;95;74.49838215;1.3;3.2
20/06/1990;12.9;18.6;15.75;8.72;79.38039555;95;87.19019777;1.2;20.8
21/06/1990;11.1;20;15.55;19.89;51.28793893;95;73.14396946;2.5;0.4
22/06/1990;12.3;19;15.65;25.26;46.25064946;95;70.62532473;3.1;2.2
23/06/1990;12.3;19;15.65;20.16;41.21904013;95;68.10952007;1.9;0.4
24/06/1990;12.8;21;16.9;15.06;65.00011295;95;80.00005647;0.9;1
25/06/1990;10.5;25.5;18;29.22;44.81485091;95;69.90742545;0.8;0.2
26/06/1990;15.1;29.9;22.5;27.25;39.76600602;95;67.38300301;0.9;0.2
27/06/1990;17.6;25.9;21.75;14.39;65.65995571;95;80.32997786;1.5;9.6
28/06/1990;16.9;21.5;19.2;11.9;66.41639529;95;80.70819764;1;0.2
29/06/1990;15.6;25.3;20.45;15.2;72.31881657;95;83.65940828;1.1;22.2
30/06/1990;14.7;25.2;19.95;18.84;68.02630714;95;81.51315357;1.2;41.8
01/07/1990;11.7;19.3;15.5;21.86;48.59030188;95;71.79515094;2.8;0.2
02/07/1990;9.7;18.8;14.25;18.93;48.25762338;95;71.62881169;1;0
03/07/1990;11.3;14.9;13.1;6.43;80.69661083;95;87.84830541;1;14.2
04/07/1990;8.3;19;13.65;18.8;50.13873539;95;72.5693677;1.9;0
05/07/1990;13;19;16;12.19;58.36659131;95;76.68329565;4;17.8
06/07/1990;10.2;16.5;13.35;12.99;59.43690264;95;77.21845132;2.2;0.8
07/07/1990;10;15.6;12.8;4.6;84.84925655;95;89.92462828;1.4;9.4
08/07/1990;16.1;21.8;18.95;13.82;71.75177304;95;83.37588652;2;1
09/07/1990;13.9;19.2;16.55;10.23;64.22910121;95;79.6145506;2;0.6
10/07/1990;10.6;17.7;14.15;15.57;51.43631048;95;73.21815524;1.8;0
11/07/1990;8.7;20.7;14.7;28.51;43.10734731;95;69.05367366;1.4;0.2
12/07/1990;10.3;25.5;17.9;29.35;36.2293;95;65.61465;1.7;0
13/07/1990;14.3;28;21.15;28.48;38.27185627;95;66.63592814;1.6;0
14/07/1990;14.4;25;19.7;28.79;36.75436734;95;65.87718367;2;0
15/07/1990;11.8;27.5;19.65;28.63;36.9921126;95;65.9960563;0.8;0
16/07/1990;13.1;28.7;20.9;21.36;46.39283974;95;70.69641987;1.2;0
17/07/1990;14.1;24.2;19.15;20.9;74.41496155;95;84.70748077;1.1;0
18/07/1990;10.7;20.7;15.7;27.14;52.60167034;95;73.80083517;1.4;0
19/07/1990;9.6;24.4;17;28.38;40.32048766;95;67.66024383;1.1;0.2
20/07/1990;12.5;27.3;19.9;28.26;34.62698702;95;64.81349351;1.3;0
21/07/1990;14.8;30;22.4;27.94;32.34177985;95;63.67088992;1.3;0
22/07/1990;17.9;28.5;23.2;26.31;33.0439105;95;64.02195525;1.8;0
23/07/1990;13.5;25;19.25;27.14;30.45659913;95;62.72829956;1.3;0
24/07/1990;10.2;22.9;16.55;25.59;34.3607495;95;64.68037475;1.3;0
25/07/1990;10.1;23.9;17;27.72;35.84610686;95;65.42305343;1.2;0
26/07/1990;11.4;27.1;19.25;27.21;29.71814808;95;62.35907404;1.5;0
27/07/1990;12.9;29.9;21.4;22.29;32.77102587;95;63.88551293;0.9;0
28/07/1990;16.5;33.3;24.9;22.9;33.27897523;95;64.13948761;1;0
29/07/1990;17.6;24.6;21.1;12.92;63.79227227;95;79.39613613;1.2;1.4
30/07/1990;17;27.8;22.4;25.5;37.7585056;95;66.3792528;1.1;0
31/07/1990;15.4;29.6;22.5;25.65;30.12920097;95;62.56460049;1.2;0
01/08/1990;17.6;31;24.3;24.5;29.93416869;95;62.46708434;1.5;0
02/08/1990;18;32.4;25.2;24.5;25.58872389;95;60.29436194;1.6;0
03/08/1990;17.8;32.6;25.2;25.61;23.42339623;95;59.21169812;1.3;0
04/08/1990;14.3;33.5;23.9;25.64;25.27072555;95;60.13536278;0.8;0
05/08/1990;16.2;32.4;24.3;17.89;30.34149104;95;62.67074552;1.1;0
06/08/1990;12.6;23.2;17.9;21.68;31.11042576;95;63.05521288;1.7;0
07/08/1990;10.7;20.3;15.5;21.46;36.21222694;95;65.60611347;1.3;0
08/08/1990;8.9;23.2;16.05;23.68;30.62075237;95;62.81037619;1.1;0
