Time PLC_Root PLC_TL Psi_LApo Psi_TApo Psi_LSym Psi_TSym Psi_AllSoil transpiration_mm LAI DFMC LFMCSymp LFMCApo LFMC FMCCanopy SWS1 SWS2 SWS3 SoilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH 
1990-10-2305:00:00 43.409 43.5663 -0.1722 -0.1698 -0.175 -0.1763 -0.163 0.0026 6 57.0392 74.3504 42.5728 61.6394 61.6394 52.591 50.4381 39.9528 0 0 0.0389 0 0.9535 0 0 0.2 94.0574 
1990-10-2306:00:00 43.409 43.5663 -0.1703 -0.1683 -0.1724 -0.1734 -0.163 0.002 6 57.1788 74.3663 42.5728 61.6489 61.6489 52.5789 50.4345 39.966 4e-04 0.0192 0.0347 0.1352 0.7962 0.0998 86.3851 0.2 94.6421 
1990-10-2307:00:00 43.409 43.5663 -0.1733 -0.1702 -0.1767 -0.1736 -0.163 0.0022 6 56.5502 74.3395 42.5728 61.6328 61.6328 52.5662 50.4309 39.9792 0.001 0.0557 0.0538 0.3833 1.4821 0.283 244.9004 0.2 92.0919 
1990-10-2308:00:00 43.409 43.5663 -0.1809 -0.1752 -0.1873 -0.1782 -0.163 0.0034 6 55.269 74.2742 42.5728 61.5936 61.5936 52.5525 50.427 39.992 0.0015 0.0925 0.0934 0.6081 2.7343 0.4489 388.5049 0.2 87.4363 
1990-10-2309:00:00 43.409 43.5663 -0.1942 -0.1842 -0.2056 -0.188 -0.1631 0.0058 6 53.3211 74.1608 42.5728 61.5256 61.5256 52.5367 50.4224 40.004 0.0025 0.1277 0.1557 0.7942 4.3717 0.5863 507.4122 0.2 81.3482 
1990-10-2310:00:00 43.409 43.5663 -0.2144 -0.1979 -0.2331 -0.204 -0.1631 0.0098 6 50.8311 73.9903 42.5728 61.4233 61.4233 52.5178 50.4169 40.0148 0.0038 0.1581 0.2392 0.929 6.1577 0.6858 593.5189 0.2 74.7075 
1990-10-2311:00:00 43.409 43.5663 -0.2408 -0.2159 -0.269 -0.226 -0.1632 0.0153 6 48.144 73.7684 42.5728 61.2901 61.2901 52.495 50.41 40.024 0.0052 0.1794 0.3345 1.0032 7.8342 0.7406 640.9572 0.2 68.474 
1990-10-2312:00:00 43.409 43.5663 -0.2702 -0.2361 -0.3087 -0.2521 -0.1634 0.0219 6 45.7885 73.5228 42.5728 61.1428 61.1428 52.4678 50.4015 40.0312 0.0066 0.1878 0.4231 1.0119 9.1589 0.747 646.494 0.2 63.5486 
1990-10-2313:00:00 43.409 43.5663 -0.2967 -0.2546 -0.3443 -0.278 -0.1636 0.0285 6 44.3083 73.3031 42.5728 61.011 61.011 52.4366 50.3913 40.0363 0.0077 0.1809 0.4815 0.9544 9.9404 0.7046 609.7522 0.2 60.6432 
1990-10-2314:00:00 43.409 43.5663 -0.3136 -0.2667 -0.3665 -0.298 -0.1639 0.0336 6 44.0652 73.1656 42.5728 60.9285 60.9285 52.4032 50.3799 40.04 0.0076 0.1587 0.4913 0.8346 10.0656 0.6162 533.2355 0.2 60.1777 
1990-10-2315:00:00 43.409 43.5663 -0.3162 -0.2692 -0.3692 -0.3072 -0.1642 0.0358 6 45.1194 73.1492 42.5728 60.9186 60.9186 52.3701 50.3679 40.043 0.0063 0.1238 0.4492 0.6608 9.5164 0.4878 422.1585 0.2 62.2194 
1990-10-2316:00:00 43.409 43.5663 -0.3038 -0.2614 -0.3517 -0.3032 -0.1644 0.0345 6 47.2112 73.257 42.5728 60.9833 60.9833 52.3394 50.3562 40.0463 0.0046 0.0808 0.369 0.4447 8.3724 0.3283 284.0909 0.2 66.4732 
1990-10-2317:00:00 43.409 43.5663 -0.2803 -0.2458 -0.3193 -0.2874 -0.1646 0.0301 6 49.8434 73.4575 42.5728 61.1036 61.1036 52.3127 50.3456 40.0509 0.0026 0.0349 0.2735 0.201 6.7987 0.1484 128.4417 0.2 72.3243 
1990-10-2318:00:00 43.409 43.5663 -0.2524 -0.2269 -0.2812 -0.2648 -0.1648 0.0238 6 51.9827 73.6928 42.5728 61.2448 61.2448 52.2908 50.3366 40.0573 8e-04 0 0.2 0 5.3658 0 0 0.2 77.6518 
1990-10-2319:00:00 43.409 43.5663 -0.2209 -0.2057 -0.2381 -0.2408 -0.1649 0.0164 6 52.2099 73.9593 42.5728 61.4047 61.4047 52.273 50.3294 40.0659 0 0 0.1924 0 5.2032 0 0 0.2 78.2567 
1990-10-2320:00:00 43.409 43.5663 -0.2078 -0.1963 -0.2208 -0.2241 -0.165 0.0118 6 52.4338 74.0662 42.5728 61.4688 61.4688 52.2573 50.3233 40.0758 0 0 0.1849 0 5.0405 0 0 0.2 78.8615 
1990-10-2321:00:00 43.409 43.5663 -0.2015 -0.1915 -0.2127 -0.2141 -0.165 0.0096 6 52.6546 74.1168 42.5728 61.4992 61.4992 52.2427 50.3178 40.0863 0 0 0.1776 0 4.8778 0 0 0.2 79.4663 
1990-10-2322:00:00 43.409 43.5663 -0.1979 -0.1889 -0.2081 -0.2083 -0.1651 0.0085 6 52.8722 74.1452 42.5728 61.5162 61.5162 52.2286 50.3126 40.0971 0 0 0.1704 0 4.7152 0 0 0.2 80.0712 
1990-10-2323:00:00 43.409 43.5663 -0.1955 -0.1871 -0.205 -0.2046 -0.1651 0.0077 6 53.0866 74.164 42.5728 61.5275 61.5275 52.2149 50.3075 40.1082 0 0 0.1634 0 4.5525 0 0 0.2 80.676 
1990-10-2400:00:00 43.409 43.5663 -0.1829 -0.1779 -0.1886 -0.1917 -0.1637 0.0058 6 56.3913 74.2663 42.5728 61.5889 61.5889 52.4018 50.3031 40.1199 0 0 0.0586 0 4.3894 0 0 0.2 92.9859 
1990-10-2401:00:00 43.409 43.5663 -0.1776 -0.174 -0.1818 -0.184 -0.1638 0.004 6 56.5118 74.3084 42.5728 61.6142 61.6142 52.3896 50.2991 40.1321 0 0 0.0549 0 4.2277 0 0 0.2 93.3521 
1990-10-2402:00:00 43.409 43.5663 -0.175 -0.172 -0.1783 -0.1795 -0.1638 0.0031 6 56.6301 74.3295 42.5728 61.6268 61.6268 52.3778 50.2953 40.1446 0 0 0.0513 0 4.066 0 0 0.2 93.7183 
1990-10-2403:00:00 43.409 43.5663 -0.1734 -0.1708 -0.1764 -0.1769 -0.1638 0.0025 6 56.7462 74.3419 42.5728 61.6342 61.6342 52.3663 50.2917 40.1572 0 0 0.0478 0 3.9043 0 0 0.2 94.0845 
1990-10-2404:00:00 43.409 43.5663 -0.1724 -0.17 -0.175 -0.1752 -0.1638 0.0022 6 56.8602 74.3503 42.5728 61.6393 61.6393 52.355 50.2881 40.1698 0 0 0.0443 0 3.7426 0 0 0.2 94.4507 
1990-10-2405:00:00 43.409 43.5663 -0.1716 -0.1694 -0.174 -0.1741 -0.1638 0.002 6 56.972 74.3568 42.5728 61.6432 61.6432 52.3438 50.2847 40.1825 0 0 0.0409 0 3.5809 0 0 0.2 94.8169 
1990-10-2406:00:00 43.409 43.5663 -0.1712 -0.1691 -0.1734 -0.1733 -0.1638 0.0018 6 56.9389 74.36 42.5728 61.6451 61.6451 52.3321 50.2812 40.1952 6e-04 0.0255 0.0419 0.1515 3.6291 0.1201 96.766 0.2 94.7077 
1990-10-2407:00:00 43.409 43.5663 -0.1761 -0.1723 -0.1804 -0.1753 -0.1639 0.0024 6 56.2054 74.3168 42.5728 61.6192 61.6192 52.3197 50.2776 40.2077 0.001 0.0777 0.0643 0.446 4.6334 0.3536 284.9394 0.2 92.4333 
1990-10-2408:00:00 43.409 43.5663 -0.1863 -0.1791 -0.1944 -0.1819 -0.1639 0.0041 6 54.6159 74.2299 42.5728 61.5671 61.5671 52.3059 50.2736 40.2197 0.0017 0.1316 0.114 0.7127 6.4952 0.5651 455.3452 0.2 88.217 
1990-10-2409:00:00 43.409 43.5663 -0.2046 -0.1914 -0.2195 -0.1953 -0.1639 0.0074 6 52.0373 74.0746 42.5728 61.4739 61.4739 52.2896 50.2688 40.2307 0.0027 0.185 0.1982 0.9334 8.9424 0.7402 596.3702 0.2 82.675 
1990-10-2410:00:00 43.409 43.5663 -0.234 -0.2113 -0.2596 -0.2179 -0.164 0.0131 6 48.5451 73.8262 42.5728 61.3248 61.3248 52.2693 50.2626 40.24 0.0042 0.2323 0.3199 1.0932 11.6172 0.8668 698.404 0.2 76.6174 
1990-10-2411:00:00 43.409 43.5663 -0.2749 -0.2391 -0.3153 -0.2507 -0.1642 0.0214 6 44.6255 73.4818 42.5728 61.1182 61.1182 52.2433 50.2543 40.2467 0.0061 0.2661 0.4688 1.1809 14.1287 0.9364 754.4931 0.2 70.9296 
1990-10-2412:00:00 43.409 43.5663 -0.3229 -0.2719 -0.3804 -0.2917 -0.1644 0.0319 6 41.1306 73.0804 42.5728 60.8773 60.8773 52.2108 50.2434 40.2504 0.0079 0.2799 0.6147 1.1908 16.1099 0.9443 760.8151 0.2 66.443 
1990-10-2413:00:00 43.409 43.5663 -0.3677 -0.303 -0.4408 -0.3341 -0.1647 0.0429 6 38.9401 72.7083 42.5728 60.6541 60.6541 52.1718 50.2298 40.2507 0.0093 0.2699 0.7137 1.1222 17.2711 0.8898 716.9392 0.2 63.8133 
1990-10-2414:00:00 43.409 43.5663 -0.3967 -0.3237 -0.4791 -0.3676 -0.1651 0.0516 6 38.6089 72.4726 42.5728 60.5127 60.5127 52.1282 50.2139 40.2485 0.01 0.2363 0.7292 0.9796 17.4425 0.7768 625.8555 0.2 63.425 
1990-10-2415:00:00 43.409 43.5663 -0.4005 -0.3275 -0.483 -0.3828 -0.1655 0.0553 6 40.2191 72.4489 42.5728 60.4984 60.4984 52.0837 50.1972 40.2451 0.0093 0.1834 0.6551 0.7729 16.5992 0.6128 493.7711 0.2 65.3348 
1990-10-2416:00:00 43.409 43.5663 -0.3786 -0.3137 -0.4519 -0.3754 -0.1659 0.0529 6 43.3664 72.6399 42.5728 60.6131 60.6131 52.043 50.1811 40.2424 0.0067 0.1182 0.5198 0.516 14.8644 0.4092 329.6874 0.2 69.2635 
1990-10-2417:00:00 43.409 43.5663 -0.3387 -0.2872 -0.3969 -0.3486 -0.1662 0.0453 6 47.2492 72.9787 42.5728 60.8163 60.8163 52.0088 50.1668 40.2419 0.0037 0.0492 0.3676 0.2266 12.4917 0.1797 144.7864 0.2 74.6369 
1990-10-2418:00:00 43.409 43.5663 -0.2946 -0.2572 -0.3368 -0.3121 -0.1664 0.0351 6 50.1863 73.3493 42.5728 61.0387 61.0387 51.9818 50.155 40.2444 0.0011 0 0.2615 0 10.4277 0 0 0.2 79.3113 
1990-10-2419:00:00 43.409 43.5663 -0.249 -0.2264 -0.2746 -0.2754 -0.1666 0.0241 6 50.5642 73.7334 42.5728 61.2692 61.2692 51.961 50.146 40.2502 0 0 0.2484 0 10.1383 0 0 0.2 79.9666 
1990-10-2420:00:00 43.409 43.5663 -0.2295 -0.2123 -0.2489 -0.2503 -0.1667 0.0173 6 50.9337 73.8925 42.5728 61.3646 61.3646 51.9434 50.1387 40.2579 0 0 0.2356 0 9.8489 0 0 0.2 80.6219 
1990-10-2421:00:00 43.409 43.5663 -0.2196 -0.2049 -0.2361 -0.2352 -0.1668 0.014 6 51.2948 73.9715 42.5728 61.412 61.412 51.9272 50.1322 40.2666 0 0 0.2233 0 9.5596 0 0 0.2 81.2772 
1990-10-2422:00:00 43.409 43.5663 -0.2137 -0.2006 -0.2285 -0.226 -0.1669 0.0121 6 51.6476 74.0185 42.5728 61.4402 61.4402 51.912 50.1261 40.2758 0 0 0.2113 0 9.2702 0 0 0.2 81.9325 
1990-10-2423:00:00 43.409 43.5663 -0.2096 -0.1976 -0.2232 -0.22 -0.1669 0.0109 6 51.9921 74.0513 42.5728 61.4599 61.4599 51.8973 50.1204 40.2853 0 0 0.1997 0 8.9809 0 0 0.2 82.5878 
1990-10-2500:00:00 43.409 43.5663 -0.1893 -0.1814 -0.1983 -0.2012 -0.1598 0.0089 6 55.7375 74.206 42.5728 61.5527 61.5527 52.8823 50.1157 40.2961 0 0 0.0788 0 8.692 0 0 0.3 92.9926 
1990-10-2501:00:00 43.409 43.5663 -0.1814 -0.1756 -0.1879 -0.1897 -0.1598 0.0061 6 55.9158 74.2702 42.5728 61.5912 61.5912 52.8685 50.1118 40.3078 0 0 0.0733 0 8.4041 0 0 0.3 93.3556 
1990-10-2502:00:00 43.409 43.5663 -0.1772 -0.1725 -0.1826 -0.183 -0.1599 0.0047 6 56.0888 74.3031 42.5728 61.611 61.611 52.8554 50.1082 40.3198 0 0 0.0679 0 8.1163 0 0 0.3 93.7186 
1990-10-2503:00:00 43.409 43.5663 -0.1747 -0.1706 -0.1794 -0.179 -0.1599 0.0039 6 56.2567 74.3231 42.5728 61.623 61.623 52.8427 50.1048 40.332 0 0 0.0628 0 7.8284 0 0 0.3 94.0816 
1990-10-2504:00:00 43.409 43.5663 -0.173 -0.1693 -0.1771 -0.1764 -0.1599 0.0034 6 56.4195 74.337 42.5728 61.6313 61.6313 52.8302 50.1015 40.3443 0 0 0.0578 0 7.5405 0 0 0.3 94.4446 
1990-10-2505:00:00 43.409 43.5663 -0.1717 -0.1684 -0.1754 -0.1746 -0.16 0.003 6 56.5773 74.348 42.5728 61.6379 61.6379 52.818 50.0983 40.3567 0 0 0.0529 0 7.2526 0 0 0.3 94.8076 
1990-10-2506:00:00 43.409 43.5663 -0.1707 -0.1677 -0.1741 -0.1733 -0.16 0.0027 6 56.6331 74.3556 42.5728 61.6425 61.6425 52.8058 50.0952 40.3692 2e-04 0.0072 0.0512 0.0432 7.1486 0.0305 27.5866 0.3 94.9388 
1990-10-2507:00:00 43.409 43.5663 -0.1733 -0.1693 -0.1778 -0.1736 -0.16 0.003 6 56.4066 74.3327 42.5728 61.6287 61.6287 52.7929 50.0921 40.3816 7e-04 0.0225 0.0582 0.1325 7.5636 0.0935 84.6593 0.3 94.4154 
1990-10-2508:00:00 43.409 43.5663 -0.1785 -0.1727 -0.185 -0.1763 -0.16 0.0038 6 55.9513 74.2881 42.5728 61.602 61.602 52.7792 50.0887 40.3936 0.0012 0.037 0.0722 0.2134 8.3457 0.1506 136.3431 0.3 93.4293 
1990-10-2509:00:00 43.409 43.5663 -0.1853 -0.1773 -0.1944 -0.1811 -0.1601 0.0052 6 55.2902 74.2303 42.5728 61.5673 61.5673 52.7646 50.085 40.4053 0.0014 0.05 0.0928 0.2804 9.3793 0.1978 179.1158 0.3 92.126 
1990-10-2510:00:00 43.409 43.5663 -0.1939 -0.1831 -0.2061 -0.1877 -0.1601 0.007 6 54.4839 74.1577 42.5728 61.5237 61.5237 52.7489 50.0808 40.4164 0.0018 0.0605 0.1182 0.3288 10.5119 0.232 210.0625 0.3 90.6979 
1990-10-2511:00:00 43.409 43.5663 -0.2039 -0.1899 -0.2196 -0.1959 -0.1602 0.0091 6 53.6442 74.0736 42.5728 61.4733 61.4733 52.7319 50.0761 40.4268 0.0022 0.0671 0.1452 0.3554 11.5763 0.2508 227.0743 0.3 89.3558 
1990-10-2512:00:00 43.409 43.5663 -0.214 -0.1969 -0.2334 -0.2048 -0.1603 0.0115 6 52.9238 73.9882 42.5728 61.4221 61.4221 52.7134 50.0708 40.4365 0.0025 0.0691 0.1687 0.3584 12.4154 0.2529 228.9917 0.3 88.2977 
1990-10-2513:00:00 43.409 43.5663 -0.2227 -0.2029 -0.245 -0.2131 -0.1604 0.0137 6 52.4786 73.9166 42.5728 61.3791 61.3791 52.6938 50.065 40.4455 0.0028 0.0658 0.1835 0.3376 12.9055 0.2382 215.6842 0.3 87.6798 
1990-10-2514:00:00 43.409 43.5663 -0.2279 -0.2066 -0.2518 -0.2194 -0.1605 0.0153 6 52.4148 73.8743 42.5728 61.3537 61.3537 52.6734 50.0588 40.4541 0.0028 0.0575 0.1856 0.2944 12.9741 0.2077 188.0587 0.3 87.5933 
1990-10-2515:00:00 43.409 43.5663 -0.2284 -0.2072 -0.2522 -0.2222 -0.1607 0.0159 6 52.7482 73.8719 42.5728 61.3523 61.3523 52.6533 50.0524 40.4624 0.0023 0.0449 0.1745 0.2316 12.6111 0.1635 147.9976 0.3 88.051 
1990-10-2516:00:00 43.409 43.5663 -0.2239 -0.2045 -0.2459 -0.2209 -0.1608 0.0154 6 53.3978 73.911 42.5728 61.3757 61.3757 52.634 50.0462 40.4708 0.0017 0.0293 0.1532 0.1538 11.8701 0.1085 98.2313 0.3 88.9853 
1990-10-2517:00:00 43.409 43.5663 -0.2153 -0.1988 -0.234 -0.2158 -0.1609 0.0138 6 54.2178 73.985 42.5728 61.4201 61.4201 52.6163 50.0403 40.4797 9e-04 0.0122 0.1267 0.066 10.8605 0.0466 42.1511 0.3 90.2583 
1990-10-2518:00:00 43.409 43.5663 -0.2039 -0.1912 -0.2182 -0.2078 -0.161 0.0113 6 54.9005 74.0823 42.5728 61.4785 61.4785 52.6004 50.0351 40.4892 3e-04 0 0.105 0 9.9421 0 0 0.3 91.4163 
1990-10-2519:00:00 43.409 43.5663 -0.1908 -0.1824 -0.2002 -0.1985 -0.161 0.0084 6 55.1695 74.1942 42.5728 61.5456 61.5456 52.5861 50.0305 40.4997 0 0 0.0966 0 9.5569 0 0 0.3 91.9021 
1990-10-2520:00:00 43.409 43.5663 -0.1846 -0.178 -0.192 -0.1912 -0.1611 0.0063 6 55.4286 74.2452 42.5728 61.5762 61.5762 52.5728 50.0265 40.5107 0 0 0.0884 0 9.1716 0 0 0.3 92.3879 
1990-10-2521:00:00 43.409 43.5663 -0.1809 -0.1754 -0.1872 -0.1862 -0.1611 0.0052 6 55.6779 74.2746 42.5728 61.5939 61.5939 52.56 50.0228 40.5219 0 0 0.0807 0 8.7863 0 0 0.3 92.8737 
1990-10-2522:00:00 43.409 43.5663 -0.1784 -0.1736 -0.1839 -0.1827 -0.1611 0.0045 6 55.9176 74.2952 42.5728 61.6062 61.6062 52.5475 50.0193 40.5334 0 0 0.0732 0 8.4011 0 0 0.3 93.3595 
1990-10-2523:00:00 43.409 43.5663 -0.1764 -0.1721 -0.1812 -0.1801 -0.1612 0.0039 6 56.148 74.3116 42.5728 61.616 61.616 52.5354 50.0158 40.5451 0 0 0.0661 0 8.0158 0 0 0.3 93.8453 
1990-10-2600:00:00 43.409 43.5663 -0.1539 -0.1458 -0.1631 -0.1647 -0.1241 0.0086 6 55.1132 74.4242 42.5728 61.6836 61.6836 55.9142 50.0144 40.559 0 0 0.0983 0 7.6256 0 0 0.4 90.5997 
1990-10-2601:00:00 43.409 43.5663 -0.1479 -0.1416 -0.1551 -0.1556 -0.1247 0.0064 6 55.4521 74.4737 42.5728 61.7133 61.7133 55.8942 50.0135 40.5736 0 0 0.0877 0 7.2426 0 0 0.4 91.3926 
1990-10-2602:00:00 43.409 43.5663 -0.1443 -0.139 -0.1503 -0.15 -0.1252 0.0051 6 55.7779 74.5039 42.5728 61.7314 61.7314 55.8749 50.0129 40.5884 0 0 0.0776 0 6.8596 0 0 0.4 92.1854 
1990-10-2603:00:00 43.409 43.5663 -0.1417 -0.1373 -0.1468 -0.1462 -0.1257 0.0042 6 56.0909 74.5254 42.5728 61.7443 61.7443 55.8561 50.0124 40.6034 0 0 0.0679 0 6.4766 0 0 0.4 92.9782 
1990-10-2604:00:00 43.409 43.5663 -0.1397 -0.1359 -0.144 -0.1434 -0.1261 0.0036 6 56.3912 74.5426 42.5728 61.7547 61.7547 55.8377 50.0121 40.6185 0 0 0.0586 0 6.0936 0 0 0.4 93.7711 
1990-10-2605:00:00 43.409 43.5663 -0.138 -0.1348 -0.1416 -0.1411 -0.1265 0.003 6 56.6792 74.5574 42.5728 61.7635 61.7635 55.8197 50.0119 40.6338 0 0 0.0498 0 5.7106 0 0 0.4 94.5639 
1990-10-2606:00:00 43.409 43.5663 -0.1368 -0.134 -0.14 -0.1394 -0.1269 0.0026 6 56.7944 74.5677 42.5728 61.7697 61.7697 55.8018 50.0117 40.649 2e-04 0.007 0.0463 0.0437 5.5527 0.031 27.9347 0.4 94.891 
1990-10-2607:00:00 43.409 43.5663 -0.1398 -0.136 -0.1442 -0.1399 -0.1272 0.0028 6 56.437 74.5417 42.5728 61.7541 61.7541 55.7834 50.0115 40.6642 7e-04 0.0225 0.0572 0.1381 6.0339 0.098 88.2531 0.4 93.8947 
1990-10-2608:00:00 43.409 43.5663 -0.1474 -0.141 -0.1545 -0.1439 -0.1276 0.0039 6 55.7018 74.4775 42.5728 61.7156 61.7156 55.7639 50.0109 40.6789 0.0014 0.0374 0.0799 0.2235 6.9505 0.1586 142.8114 0.4 91.9974 
1990-10-2609:00:00 43.409 43.5663 -0.1587 -0.1487 -0.1699 -0.1515 -0.1279 0.006 6 54.6128 74.3817 42.5728 61.6581 61.6581 55.743 50.0099 40.693 0.0019 0.051 0.1141 0.2941 8.1655 0.2086 187.8916 0.4 89.4821 
1990-10-2610:00:00 43.409 43.5663 -0.1741 -0.1592 -0.1909 -0.1628 -0.1283 0.009 6 53.2619 74.2514 42.5728 61.58 61.58 55.7202 50.008 40.7061 0.0026 0.0621 0.1577 0.345 9.4976 0.2447 220.4214 0.4 86.7244 
1990-10-2611:00:00 43.409 43.5663 -0.1929 -0.172 -0.2165 -0.1775 -0.1288 0.0129 6 51.8388 74.0932 42.5728 61.485 61.485 55.695 50.0051 40.718 0.0032 0.0693 0.2048 0.3728 10.748 0.2645 238.1841 0.4 84.136 
1990-10-2612:00:00 43.409 43.5663 -0.2127 -0.1857 -0.2433 -0.1941 -0.1292 0.0174 6 50.6134 73.9273 42.5728 61.3855 61.3855 55.6676 50.0011 40.7285 0.0035 0.0716 0.2467 0.3756 11.73 0.2664 239.9692 0.4 82.1031 
1990-10-2613:00:00 43.409 43.5663 -0.2298 -0.1976 -0.2662 -0.2101 -0.1297 0.0216 6 49.8623 73.7857 42.5728 61.3005 61.3005 55.6385 49.996 40.7377 0.0034 0.0683 0.2729 0.3532 12.297 0.2505 225.6549 0.4 80.9294 
1990-10-2614:00:00 43.409 43.5663 -0.2402 -0.2052 -0.2797 -0.2222 -0.1303 0.0247 6 49.7709 73.7018 42.5728 61.2502 61.2502 55.6084 49.9901 40.7459 0.0031 0.0595 0.2761 0.3071 12.3644 0.2179 196.2168 0.4 80.79 
1990-10-2615:00:00 43.409 43.5663 -0.2411 -0.2064 -0.2803 -0.2278 -0.1308 0.0258 6 50.3626 73.6982 42.5728 61.248 61.248 55.5784 49.9839 40.7537 0.0026 0.0461 0.2554 0.2405 11.922 0.1706 153.6611 0.4 81.7057 
1990-10-2616:00:00 43.409 43.5663 -0.2323 -0.2009 -0.2676 -0.2254 -0.1312 0.0247 6 51.4893 73.7767 42.5728 61.2952 61.2952 55.5497 49.9779 40.7617 0.0019 0.0296 0.2167 0.1579 11.036 0.112 100.8879 0.4 83.5398 
1990-10-2617:00:00 43.409 43.5663 -0.2156 -0.1901 -0.2443 -0.2157 -0.1317 0.0216 6 52.889 73.9208 42.5728 61.3816 61.3816 55.5234 49.9727 40.7706 0.001 0.0118 0.1699 0.0649 9.8386 0.0461 41.4934 0.4 86.0186 
1990-10-2618:00:00 43.409 43.5663 -0.1947 -0.1762 -0.2156 -0.2011 -0.132 0.017 6 53.9411 74.0986 42.5728 61.4883 61.4883 55.5 49.9686 40.7809 3e-04 0 0.1356 0 8.8486 0 0 0.4 88.068 
1990-10-2619:00:00 43.409 43.5663 -0.1737 -0.1622 -0.1868 -0.1854 -0.1323 0.0119 6 54.2486 74.2773 42.5728 61.5955 61.5955 55.4793 49.9657 40.7925 0 0 0.1258 0 8.5414 0 0 0.4 88.704 
1990-10-2620:00:00 43.409 43.5663 -0.1644 -0.1556 -0.1743 -0.1739 -0.1325 0.0087 6 54.5473 74.3544 42.5728 61.6418 61.6418 55.4601 49.9636 40.8051 0 0 0.1162 0 8.2341 0 0 0.4 89.34 
1990-10-2621:00:00 43.409 43.5663 -0.1593 -0.1519 -0.1677 -0.1666 -0.1327 0.007 6 54.8372 74.3956 42.5728 61.6665 61.6665 55.4418 49.9619 40.8181 0 0 0.107 0 7.9269 0 0 0.4 89.9761 
1990-10-2622:00:00 43.409 43.5663 -0.156 -0.1495 -0.1634 -0.1618 -0.1329 0.006 6 55.1185 74.4224 42.5728 61.6825 61.6825 55.424 49.9605 40.8314 0 0 0.0982 0 7.6197 0 0 0.4 90.6121 
1990-10-2623:00:00 43.409 43.5663 -0.1536 -0.1478 -0.1601 -0.1585 -0.1331 0.0053 6 55.3913 74.4426 42.5728 61.6947 61.6947 55.4065 49.9592 40.8448 0 0 0.0896 0 7.3124 0 0 0.4 91.2481 
1990-10-2700:00:00 43.409 43.5663 -0.1537 -0.1469 -0.1614 -0.1578 -0.1301 0.0057 6 54.4965 74.4348 42.5728 61.69 61.69 55.5884 49.958 40.8584 0 0 0.1178 0 7.0058 0 0 0.6 88.2452 
1990-10-2701:00:00 43.409 43.5663 -0.153 -0.1465 -0.1604 -0.1571 -0.1304 0.0056 6 54.9487 74.4408 42.5728 61.6936 61.6936 55.5703 49.9569 40.872 0 0 0.1035 0 6.7001 0 0 0.6 89.4558 
1990-10-2702:00:00 43.409 43.5663 -0.1511 -0.1453 -0.1578 -0.1553 -0.1306 0.0052 6 55.3878 74.4573 42.5728 61.7035 61.7035 55.5525 49.9558 40.8856 0 0 0.0897 0 6.3944 0 0 0.6 90.6663 
1990-10-2703:00:00 43.409 43.5663 -0.1488 -0.1437 -0.1546 -0.1529 -0.1308 0.0047 6 55.8138 74.477 42.5728 61.7153 61.7153 55.5351 49.9549 40.8994 0 0 0.0764 0 6.0887 0 0 0.6 91.8768 
1990-10-2704:00:00 43.409 43.5663 -0.1464 -0.1421 -0.1513 -0.1502 -0.131 0.004 6 56.2268 74.4974 42.5728 61.7276 61.7276 55.518 49.9541 40.9132 0 0 0.0637 0 5.783 0 0 0.6 93.0874 
1990-10-2705:00:00 43.409 43.5663 -0.144 -0.1404 -0.1481 -0.1474 -0.1312 0.0034 6 56.6268 74.5175 42.5728 61.7396 61.7396 55.5012 49.9534 40.9273 0 0 0.0514 0 5.4773 0 0 0.6 94.2979 
1990-10-2706:00:00 43.409 43.5663 -0.1422 -0.1392 -0.1456 -0.1451 -0.1314 0.0028 6 56.7908 74.5327 42.5728 61.7487 61.7487 55.4844 49.9529 40.9414 3e-04 0.0134 0.0464 0.0776 5.349 0.0595 49.6055 0.6 94.8058 
1990-10-2707:00:00 43.409 43.5663 -0.1478 -0.1427 -0.1535 -0.1462 -0.1315 0.0033 6 56.1406 74.4836 42.5728 61.7193 61.7193 55.4666 49.9523 40.9554 0.0012 0.045 0.0663 0.2573 5.8476 0.197 164.3795 0.6 92.8316 
1990-10-2708:00:00 43.409 43.5663 -0.1622 -0.1522 -0.1736 -0.1536 -0.1317 0.0056 6 54.782 74.3591 42.5728 61.6446 61.6446 55.4473 49.951 40.9686 0.0018 0.0756 0.1088 0.4198 6.8138 0.3215 268.1932 0.6 89.0054 
1990-10-2709:00:00 43.409 43.5663 -0.1857 -0.1678 -0.2059 -0.1685 -0.132 0.0099 6 52.7666 74.1586 42.5728 61.5243 61.5243 55.4251 49.9487 40.9805 0.0028 0.1036 0.1739 0.554 8.1021 0.4243 353.9718 0.6 83.9039 
1990-10-2710:00:00 43.409 43.5663 -0.2194 -0.1905 -0.2522 -0.1917 -0.1323 0.0165 6 50.2838 73.8723 42.5728 61.3525 61.3525 55.3986 49.9447 40.9904 0.0041 0.1266 0.2581 0.6509 9.5182 0.4985 415.8697 0.6 78.2963 
1990-10-2711:00:00 43.409 43.5663 -0.2618 -0.219 -0.31 -0.2228 -0.1327 0.0253 6 47.7048 73.5145 42.5728 61.1378 61.1378 55.3667 49.9385 40.9977 0.0055 0.1417 0.3506 0.7038 10.8486 0.539 449.6686 0.6 73.0279 
