"DATE";"Tair_min";"Tair_max";"Tair_mean";"RG_sum";"PPT_sum";"RHair_min";"RHair_max";"RHair_mean";"WS_mean"
"03/09/1959";12,7;26,6;18,7;19,385;0;47,954963870698;100;77,4515353640605;0,8
"04/09/1959";11,5;23,2;17,4;3,831;4,3;57,690889680812;100;82,5556459475138;1,2
"05/09/1959";14,8;24,4;18,7;11,261;0,1;55,9191056574995;100;79,2576546880931;2,2
"06/09/1959";14,9;23,9;18,2;8,024;0,1;60,516696162937;100;85,8901610190133;2,1
"07/09/1959";13,2;22,5;17,8;20,563;0;62,0910306723294;100;83,0409190968541;0,7
"08/09/1959";8,6;27;17,7;21,265;0;38,4268119755809;100;67,6574134340185;2,3
"09/09/1959";12,2;26,1;18,9;19,979;0;43,7422446013307;100;67,7425598090161;3,6
"10/09/1959";11,9;26,1;20,2;21,366;0;48,6046357881482;100;69,4310333503967;1,6
"11/09/1959";12,4;28,1;20,3;23,289;0;43,7312806893653;100;69,8105360232912;1,4
"12/09/1959";14,5;25,6;19,4;14,346;0;54,1748933056372;100;78,9527150092369;1,3
"13/09/1959";15;23,7;17,9;4,559;9,9;60,4204080820798;100;86,3416714855399;0,7
"14/09/1959";15,5;22,6;18,6;6,806;0,3;70,1181986861718;100;89,7246056617196;0,8
"15/09/1959";13,8;27,4;20,9;10,172;10,2;50,7824331525471;100;74,9964578669255;1,5
"16/09/1959";18,2;25,7;21;12,624;3,1;65,6430448014523;100;87,1704588601399;1,5
"17/09/1959";16;24,6;19,3;14,672;0,1;59,8902689615163;100;82,750417268713;1,9
"18/09/1959";13,2;24,1;18,8;13,468;2,7;59,2677649303492;100;81,9928406248943;1,1
"19/09/1959";13,5;24,7;18,5;13,848;1,2;59,9420022779476;100;87,5870790749055;0,8
"20/09/1959";14,5;22,7;19,3;12,893;0;72,4289304290143;100;89,2580591615903;0,9
"21/09/1959";16;26,2;19,9;13,33;0;51,0921723603657;95,5969476436663;74,7929185197449;2
"22/09/1959";14,9;27,4;20,9;17,15;0;54,3360873757935;100;80,244561643811;1,2
"23/09/1959";16,2;26,8;21,6;5,806;0,2;61,8264632098174;100;84,4455637850559;0,7
"24/09/1959";17,8;21,7;20,1;1,953;40,9;86,4983744722806;100;95,4417940033365;1,1
"25/09/1959";17,8;18,4;18,1;1,029;19,4;94,3519343482216;97,9778894264567;96,1456902614165;1,8
"26/09/1959";16,1;24,1;19,4;7,759;0;63,311956620504;100;84,3710385883022;0,9
"27/09/1959";15,4;22;18;2,962;0;64,471631996195;97,4326321966392;82,5942252620625;2
"28/09/1959";12,4;21,6;16,6;14,106;0;62,9962642626886;100;86,048212972002;0,7
"29/09/1959";13,7;24;18;12,507;0,2;57,2052802469429;100;82,7126682237193;1,4
